time,cost_p_per_kwh
2023-01-03 06:30:00+00:00,30.87
2023-01-03 07:00:00+00:00,29.82
2023-01-03 07:30:00+00:00,35.3745
2023-01-03 08:00:00+00:00,28.98
2023-01-03 08:30:00+00:00,34.44
2023-01-03 09:00:00+00:00,28.98
2023-01-03 09:30:00+00:00,33.81
2023-01-03 10:00:00+00:00,33.18
2023-01-03 10:30:00+00:00,33.726
2023-01-03 11:00:00+00:00,32.235
2023-01-03 11:30:00+00:00,34.083
2023-01-03 12:00:00+00:00,33.6
2023-01-03 12:30:00+00:00,33.684
2023-01-03 13:00:00+00:00,34.986
2023-01-03 13:30:00+00:00,32.949
2023-01-03 14:00:00+00:00,35.112
2023-01-03 14:30:00+00:00,32.151
2023-01-03 15:00:00+00:00,29.61
2023-01-03 15:30:00+00:00,34.944
2023-01-03 16:00:00+00:00,35.797335
2023-01-03 16:30:00+00:00,35.797335
2023-01-03 17:00:00+00:00,35.797335
2023-01-03 17:30:00+00:00,35.797335
2023-01-03 18:00:00+00:00,35.797335
2023-01-03 18:30:00+00:00,35.797335
2023-01-03 19:00:00+00:00,34.062
2023-01-03 19:30:00+00:00,32.634
2023-01-03 20:00:00+00:00,32.634
2023-01-03 20:30:00+00:00,23.1
2023-01-03 21:00:00+00:00,28.98
2023-01-03 21:30:00+00:00,12.6
2023-01-03 22:00:00+00:00,21.63
2023-01-03 22:30:00+00:00,6.3
2023-01-03 23:00:00+00:00,21.0
2023-01-03 23:30:00+00:00,9.45
2023-01-04 00:00:00+00:00,8.4
2023-01-04 00:30:00+00:00,13.65
2023-01-04 01:00:00+00:00,13.44
2023-01-04 01:30:00+00:00,5.292
2023-01-04 02:00:00+00:00,2.1
2023-01-04 02:30:00+00:00,-0.588
2023-01-04 03:00:00+00:00,0.0
2023-01-04 03:30:00+00:00,-2.1
2023-01-04 04:00:00+00:00,1.722
2023-01-04 04:30:00+00:00,1.617
2023-01-04 05:00:00+00:00,7.749
2023-01-04 05:30:00+00:00,13.44
2023-01-04 06:00:00+00:00,12.684
2023-01-04 06:30:00+00:00,19.824
2023-01-04 07:00:00+00:00,22.869
2023-01-04 07:30:00+00:00,28.35
2023-01-04 08:00:00+00:00,29.085
2023-01-04 08:30:00+00:00,32.55
2023-01-04 09:00:00+00:00,31.5
2023-01-04 09:30:00+00:00,31.5
2023-01-04 10:00:00+00:00,33.033
2023-01-04 10:30:00+00:00,30.891
2023-01-04 11:00:00+00:00,30.051
2023-01-04 11:30:00+00:00,28.119
2023-01-04 12:00:00+00:00,30.24
2023-01-04 12:30:00+00:00,30.597
2023-01-04 13:00:00+00:00,29.862
2023-01-04 13:30:00+00:00,28.518
2023-01-04 14:00:00+00:00,29.568
2023-01-04 14:30:00+00:00,29.043
2023-01-04 15:00:00+00:00,26.88
2023-01-04 15:30:00+00:00,28.77
2023-01-04 16:00:00+00:00,35.797335
2023-01-04 16:30:00+00:00,35.797335
2023-01-04 17:00:00+00:00,35.797335
2023-01-04 17:30:00+00:00,35.797335
2023-01-04 18:00:00+00:00,35.797335
2023-01-04 18:30:00+00:00,35.797335
2023-01-04 19:00:00+00:00,35.028
2023-01-04 19:30:00+00:00,31.08
2023-01-04 20:00:00+00:00,34.86
2023-01-04 20:30:00+00:00,31.08
2023-01-04 21:00:00+00:00,34.65
2023-01-04 21:30:00+00:00,24.15
2023-01-04 22:00:00+00:00,24.486
2023-01-04 22:30:00+00:00,8.946
2023-01-04 23:00:00+00:00,23.1
2023-01-04 23:30:00+00:00,14.07
2023-01-05 00:00:00+00:00,11.97
2023-01-05 00:30:00+00:00,21.0
2023-01-05 01:00:00+00:00,21.0
2023-01-05 01:30:00+00:00,14.7
2023-01-05 02:00:00+00:00,17.472
2023-01-05 02:30:00+00:00,15.75
2023-01-05 03:00:00+00:00,18.774
2023-01-05 03:30:00+00:00,14.7
2023-01-05 04:00:00+00:00,15.75
2023-01-05 04:30:00+00:00,16.8
2023-01-05 05:00:00+00:00,13.818
2023-01-05 05:30:00+00:00,24.234
2023-01-05 06:00:00+00:00,27.804
2023-01-05 06:30:00+00:00,27.72
2023-01-05 07:00:00+00:00,24.78
2023-01-05 07:30:00+00:00,29.274
2023-01-05 08:00:00+00:00,28.35
2023-01-05 08:30:00+00:00,33.138
2023-01-05 09:00:00+00:00,31.794
2023-01-05 09:30:00+00:00,32.004
2023-01-05 10:00:00+00:00,32.403
2023-01-05 10:30:00+00:00,31.437
2023-01-05 11:00:00+00:00,28.56
2023-01-05 11:30:00+00:00,27.3
2023-01-05 12:00:00+00:00,24.549
2023-01-05 12:30:00+00:00,24.549
2023-01-05 13:00:00+00:00,25.2
2023-01-05 13:30:00+00:00,24.15
2023-01-05 14:00:00+00:00,29.19
2023-01-05 14:30:00+00:00,24.15
2023-01-05 15:00:00+00:00,24.549
2023-01-05 15:30:00+00:00,26.25
2023-01-05 16:00:00+00:00,35.797335
2023-01-05 16:30:00+00:00,35.797335
2023-01-05 17:00:00+00:00,35.797335
2023-01-05 17:30:00+00:00,35.797335
2023-01-05 18:00:00+00:00,35.797335
2023-01-05 18:30:00+00:00,35.797335
2023-01-05 19:00:00+00:00,30.45
2023-01-05 19:30:00+00:00,27.93
2023-01-05 20:00:00+00:00,29.022
2023-01-05 20:30:00+00:00,25.2
2023-01-05 21:00:00+00:00,28.014
2023-01-05 21:30:00+00:00,16.947
2023-01-05 22:00:00+00:00,22.428
2023-01-05 22:30:00+00:00,13.209
2023-01-05 23:00:00+00:00,24.78
2023-01-05 23:30:00+00:00,18.816
2023-01-06 00:00:00+00:00,17.0415
2023-01-06 00:30:00+00:00,23.52
2023-01-06 01:00:00+00:00,19.7925
2023-01-06 01:30:00+00:00,14.721
2023-01-06 02:00:00+00:00,16.8
2023-01-06 02:30:00+00:00,13.587
2023-01-06 03:00:00+00:00,13.881
2023-01-06 03:30:00+00:00,12.432
2023-01-06 04:00:00+00:00,14.868
2023-01-06 04:30:00+00:00,15.792
2023-01-06 05:00:00+00:00,16.128
2023-01-06 05:30:00+00:00,22.26
2023-01-06 06:00:00+00:00,23.52
2023-01-06 06:30:00+00:00,32.34
2023-01-06 07:00:00+00:00,18.354
2023-01-06 07:30:00+00:00,27.09
2023-01-06 08:00:00+00:00,26.271
2023-01-06 08:30:00+00:00,29.316
2023-01-06 09:00:00+00:00,28.182
2023-01-06 09:30:00+00:00,29.568
2023-01-06 10:00:00+00:00,30.828
2023-01-06 10:30:00+00:00,29.316
2023-01-06 11:00:00+00:00,25.473
2023-01-06 11:30:00+00:00,25.536
2023-01-06 12:00:00+00:00,26.88
2023-01-06 12:30:00+00:00,25.2
2023-01-06 13:00:00+00:00,27.51
2023-01-06 13:30:00+00:00,26.25
2023-01-06 14:00:00+00:00,28.35
2023-01-06 14:30:00+00:00,26.25
2023-01-06 15:00:00+00:00,24.192
2023-01-06 15:30:00+00:00,27.09
2023-01-06 16:00:00+00:00,35.797335
2023-01-06 16:30:00+00:00,35.797335
2023-01-06 17:00:00+00:00,35.797335
2023-01-06 17:30:00+00:00,35.797335
2023-01-06 18:00:00+00:00,35.797335
2023-01-06 18:30:00+00:00,35.797335
2023-01-06 19:00:00+00:00,28.35
2023-01-06 19:30:00+00:00,26.313
2023-01-06 20:00:00+00:00,26.88
2023-01-06 20:30:00+00:00,25.137
2023-01-06 21:00:00+00:00,27.825
2023-01-06 21:30:00+00:00,25.2
2023-01-06 22:00:00+00:00,24.507
2023-01-06 22:30:00+00:00,12.768
2023-01-06 23:00:00+00:00,28.602
2023-01-06 23:30:00+00:00,18.9
2023-01-07 00:00:00+00:00,17.43
2023-01-07 00:30:00+00:00,23.037
2023-01-07 01:00:00+00:00,23.52
2023-01-07 01:30:00+00:00,15.54
2023-01-07 02:00:00+00:00,19.95
2023-01-07 02:30:00+00:00,16.17
2023-01-07 03:00:00+00:00,19.95
2023-01-07 03:30:00+00:00,16.8
2023-01-07 04:00:00+00:00,13.44
2023-01-07 04:30:00+00:00,13.44
2023-01-07 05:00:00+00:00,11.97
2023-01-07 05:30:00+00:00,15.981
2023-01-07 06:00:00+00:00,15.141
2023-01-07 06:30:00+00:00,24.192
2023-01-07 07:00:00+00:00,15.75
2023-01-07 07:30:00+00:00,26.04
2023-01-07 08:00:00+00:00,22.68
2023-01-07 08:30:00+00:00,34.2825
2023-01-07 09:00:00+00:00,31.584
2023-01-07 09:30:00+00:00,33.6
2023-01-07 10:00:00+00:00,32.55
2023-01-07 10:30:00+00:00,33.9045
2023-01-07 11:00:00+00:00,32.55
2023-01-07 11:30:00+00:00,33.936
2023-01-07 12:00:00+00:00,31.5
2023-01-07 12:30:00+00:00,30.87
2023-01-07 13:00:00+00:00,27.3
2023-01-07 13:30:00+00:00,27.09
2023-01-07 14:00:00+00:00,25.2
2023-01-07 14:30:00+00:00,23.52
2023-01-07 15:00:00+00:00,26.25
2023-01-07 15:30:00+00:00,28.14
2023-01-07 16:00:00+00:00,35.797335
2023-01-07 16:30:00+00:00,35.797335
2023-01-07 17:00:00+00:00,35.797335
2023-01-07 17:30:00+00:00,35.797335
2023-01-07 18:00:00+00:00,35.797335
2023-01-07 18:30:00+00:00,35.797335
2023-01-07 19:00:00+00:00,22.89
2023-01-07 19:30:00+00:00,14.784
2023-01-07 20:00:00+00:00,16.821
2023-01-07 20:30:00+00:00,10.71
2023-01-07 21:00:00+00:00,16.8
2023-01-07 21:30:00+00:00,5.733
2023-01-07 22:00:00+00:00,13.65
2023-01-07 22:30:00+00:00,7.35
2023-01-07 23:00:00+00:00,4.83
2023-01-07 23:30:00+00:00,-0.924
