time,temperature_2m,relative_humidity_2m,wind_speed_10m,apparent_temperature
2024-01-02 06:00:00,11.0,87,18.4,8.1
2024-01-02 07:00:00,11.1,90,16.3,8.6
2024-01-02 08:00:00,11.2,90,15.6,8.8
2024-01-02 09:00:00,11.3,95,14.4,9.3
2024-01-02 10:00:00,11.4,94,16.5,9.2
2024-01-02 11:00:00,12.7,91,29.1,8.8
2024-01-02 12:00:00,12.8,91,31.7,8.5
2024-01-02 13:00:00,12.2,91,31.0,7.9
2024-01-02 14:00:00,12.9,88,39.8,7.4
2024-01-02 15:00:00,12.4,85,41.9,6.3
2024-01-02 16:00:00,11.5,73,49.3,3.5
2024-01-02 17:00:00,10.4,76,42.1,3.4
2024-01-02 18:00:00,10.5,76,38.2,4.1
2024-01-02 19:00:00,10.2,78,35.1,4.2
2024-01-02 20:00:00,9.6,79,32.6,3.9
2024-01-02 21:00:00,9.5,79,29.8,4.1
2024-01-02 22:00:00,9.3,80,28.9,4.1
2024-01-02 23:00:00,9.0,81,28.8,3.8
2024-01-03 00:00:00,8.9,82,26.4,4.0
2024-01-03 01:00:00,8.9,81,22.4,4.6
2024-01-03 02:00:00,8.7,84,19.1,4.9
2024-01-03 03:00:00,8.8,87,19.7,5.1
2024-01-03 04:00:00,8.8,88,20.0,5.2
2024-01-03 05:00:00,9.3,84,20.3,5.5
2024-01-03 06:00:00,8.7,83,21.2,4.7
2024-01-03 07:00:00,8.2,83,21.5,4.0
2024-01-03 08:00:00,8.1,83,20.4,4.0
2024-01-03 09:00:00,8.7,83,20.7,4.7
2024-01-03 10:00:00,9.6,81,21.0,5.6
2024-01-03 11:00:00,10.5,77,24.3,6.1
2024-01-03 12:00:00,10.7,76,21.6,6.7
2024-01-03 13:00:00,10.2,78,22.7,6.0
2024-01-03 14:00:00,10.0,82,21.6,6.1
2024-01-03 15:00:00,9.4,84,20.0,5.7
2024-01-03 16:00:00,9.0,82,22.0,4.8
2024-01-03 17:00:00,8.5,83,19.9,4.5
2024-01-03 18:00:00,7.8,86,17.3,4.2
2024-01-03 19:00:00,7.3,91,17.1,3.8
2024-01-03 20:00:00,7.1,93,17.2,3.6
2024-01-03 21:00:00,6.9,93,17.1,3.4
2024-01-03 22:00:00,6.7,93,17.2,3.2
2024-01-03 23:00:00,6.6,93,18.1,2.9
2024-01-04 00:00:00,6.4,93,16.3,2.9
2024-01-04 01:00:00,7.2,91,17.4,3.6
2024-01-04 02:00:00,7.6,90,18.8,3.9
2024-01-04 03:00:00,7.4,90,18.4,3.7
2024-01-04 04:00:00,7.0,89,19.0,3.1
2024-01-04 05:00:00,6.6,90,19.0,2.6
2024-01-04 06:00:00,6.2,89,17.2,2.4
2024-01-04 07:00:00,5.8,90,15.4,2.2
2024-01-04 08:00:00,5.4,89,14.8,1.8
2024-01-04 09:00:00,5.5,88,13.7,2.0
2024-01-04 10:00:00,6.6,86,11.5,3.6
2024-01-04 11:00:00,7.7,82,8.7,5.2
2024-01-04 12:00:00,8.5,80,8.0,6.1
2024-01-04 13:00:00,8.7,81,7.9,6.5
2024-01-04 14:00:00,8.5,84,7.7,6.3
2024-01-04 15:00:00,8.2,85,8.9,5.9
2024-01-04 16:00:00,7.8,91,11.3,5.2
2024-01-04 17:00:00,8.0,91,12.3,5.4
2024-01-04 18:00:00,7.9,93,22.0,3.9
2024-01-04 19:00:00,7.8,95,24.6,3.5
2024-01-04 20:00:00,9.6,90,19.5,6.3
2024-01-04 21:00:00,9.2,89,17.6,6.0
2024-01-04 22:00:00,8.9,90,12.2,6.4
2024-01-04 23:00:00,7.4,96,2.9,6.2
2024-01-05 00:00:00,6.7,96,18.1,3.1
2024-01-05 01:00:00,6.7,96,23.1,2.4
2024-01-05 02:00:00,6.1,92,30.0,0.5
2024-01-05 03:00:00,5.8,89,31.1,-0.1
2024-01-05 04:00:00,5.6,87,30.1,-0.3
2024-01-05 05:00:00,5.7,88,26.2,0.4
2024-01-05 06:00:00,5.8,90,23.5,1.0
2024-01-05 07:00:00,5.8,91,21.7,1.3
2024-01-05 08:00:00,5.7,91,20.7,1.4
2024-01-05 09:00:00,5.6,91,20.5,1.2
2024-01-05 10:00:00,5.5,91,19.6,1.3
2024-01-05 11:00:00,5.6,91,18.7,1.5
2024-01-05 12:00:00,6.3,87,20.9,1.9
2024-01-05 13:00:00,6.9,83,21.9,2.3
2024-01-05 14:00:00,7.1,83,19.4,3.0
2024-01-05 15:00:00,6.9,84,14.1,3.5
2024-01-05 16:00:00,6.3,85,11.9,3.2
2024-01-05 17:00:00,6.2,85,11.6,3.1
2024-01-05 18:00:00,6.1,85,10.9,3.1
2024-01-05 19:00:00,6.3,86,10.8,3.3
2024-01-05 20:00:00,6.1,88,11.2,3.1
2024-01-05 21:00:00,6.0,90,8.4,3.4
2024-01-05 22:00:00,5.7,92,7.9,3.2
2024-01-05 23:00:00,5.7,92,9.2,3.0
2024-01-06 00:00:00,5.0,95,7.6,2.5
2024-01-06 01:00:00,5.7,92,8.8,3.1
2024-01-06 02:00:00,5.6,91,9.0,2.9
2024-01-06 03:00:00,5.3,91,9.2,2.6
2024-01-06 04:00:00,5.0,92,8.0,2.4
2024-01-06 05:00:00,4.7,92,7.4,2.1
2024-01-06 06:00:00,4.5,92,6.8,1.9
2024-01-06 07:00:00,3.2,94,6.5,0.5
2024-01-06 08:00:00,3.9,91,9.2,0.8
2024-01-06 09:00:00,4.4,89,10.7,1.2
2024-01-06 10:00:00,5.1,87,9.4,2.2
2024-01-06 11:00:00,5.9,82,13.7,2.3
2024-01-06 12:00:00,6.1,81,13.5,2.5
2024-01-06 13:00:00,5.9,80,16.7,1.8
2024-01-06 14:00:00,6.0,79,15.4,2.1
2024-01-06 15:00:00,6.0,78,15.0,2.1
2024-01-06 16:00:00,5.3,82,10.6,2.1
2024-01-06 17:00:00,4.9,85,9.8,1.8
2024-01-06 18:00:00,5.1,85,10.7,1.9
2024-01-06 19:00:00,5.0,87,11.3,1.8
2024-01-06 20:00:00,4.4,92,10.2,1.3
2024-01-06 21:00:00,4.6,91,12.2,1.3
2024-01-06 22:00:00,4.7,86,10.9,1.5
2024-01-06 23:00:00,4.5,81,12.8,0.7
2024-01-07 00:00:00,3.8,77,13.0,-0.2
2024-01-07 01:00:00,3.5,78,13.0,-0.5
2024-01-07 02:00:00,2.6,80,14.2,-1.7
2024-01-07 03:00:00,2.5,79,14.6,-1.9
2024-01-07 04:00:00,2.0,80,14.3,-2.3
2024-01-07 05:00:00,1.8,81,14.8,-2.6
2024-01-07 06:00:00,1.8,81,14.8,-2.6
2024-01-07 07:00:00,1.6,83,14.4,-2.8
2024-01-07 08:00:00,1.3,88,13.7,-2.9
2024-01-07 09:00:00,1.8,88,14.2,-2.4
2024-01-07 10:00:00,3.3,77,16.6,-1.3
2024-01-07 11:00:00,4.2,68,15.7,-0.4
2024-01-07 12:00:00,4.6,62,18.8,-0.5
2024-01-07 13:00:00,4.8,68,19.1,-0.2
2024-01-07 14:00:00,4.6,68,19.8,-0.6
2024-01-07 15:00:00,4.3,68,17.9,-0.6
2024-01-07 16:00:00,4.0,68,17.3,-0.8
2024-01-07 17:00:00,4.1,71,18.9,-0.9
2024-01-07 18:00:00,3.8,77,17.6,-0.8
2024-01-07 19:00:00,3.5,75,15.9,-1.0
2024-01-07 20:00:00,3.4,75,16.1,-1.2
2024-01-07 21:00:00,3.3,76,17.3,-1.4
2024-01-07 22:00:00,3.2,74,15.6,-1.3
2024-01-07 23:00:00,3.0,71,15.1,-1.6
2024-01-08 00:00:00,2.4,70,13.1,-2.0
2024-01-08 01:00:00,2.1,71,10.2,-1.9
2024-01-08 02:00:00,2.1,71,12.0,-2.2
2024-01-08 03:00:00,2.7,68,15.0,-1.9
2024-01-08 04:00:00,2.5,70,17.1,-2.4
2024-01-08 05:00:00,1.8,73,17.2,-3.2
2024-01-08 06:00:00,1.7,73,18.6,-3.5
2024-01-08 07:00:00,1.5,73,17.9,-3.6
2024-01-08 08:00:00,1.7,71,19.0,-3.6
2024-01-08 09:00:00,1.9,72,18.8,-3.3
2024-01-08 10:00:00,2.9,70,20.7,-2.5
2024-01-08 11:00:00,3.0,74,21.4,-2.5
2024-01-08 12:00:00,2.6,76,20.9,-2.7
2024-01-08 13:00:00,2.7,76,16.9,-2.0
2024-01-08 14:00:00,2.3,79,19.6,-2.8
2024-01-08 15:00:00,1.8,75,21.1,-3.7
2024-01-08 16:00:00,1.3,77,21.5,-4.3
2024-01-08 17:00:00,1.2,77,17.0,-3.8
2024-01-08 18:00:00,1.6,76,18.7,-3.5
2024-01-08 19:00:00,1.7,74,19.2,-3.5
2024-01-08 20:00:00,1.7,70,19.8,-3.8
2024-01-08 21:00:00,1.8,67,21.3,-3.9
2024-01-08 22:00:00,1.2,70,21.3,-4.5
2024-01-08 23:00:00,1.0,71,20.5,-4.6
2024-01-09 00:00:00,1.2,70,20.6,-4.5
2024-01-09 01:00:00,1.7,71,20.2,-3.8
2024-01-09 02:00:00,1.8,69,20.8,-3.8
2024-01-09 03:00:00,1.9,70,21.2,-3.8
2024-01-09 04:00:00,1.8,72,21.8,-3.8
2024-01-09 05:00:00,1.6,74,21.1,-4.0
2024-01-09 06:00:00,1.3,75,21.1,-4.3
2024-01-09 07:00:00,1.3,74,20.1,-4.2
2024-01-09 08:00:00,1.5,73,19.9,-3.9
2024-01-09 09:00:00,1.5,73,20.7,-4.0
2024-01-09 10:00:00,2.1,70,27.0,-4.4
2024-01-09 11:00:00,2.5,67,29.0,-4.3
2024-01-09 12:00:00,2.6,68,28.6,-4.1
2024-01-09 13:00:00,3.9,69,26.4,-2.3
2024-01-09 14:00:00,3.4,71,24.8,-2.5
2024-01-09 15:00:00,2.8,74,22.8,-2.9
2024-01-09 16:00:00,1.9,75,22.0,-3.7
2024-01-09 17:00:00,1.5,76,22.6,-4.3
2024-01-09 18:00:00,1.2,77,21.9,-4.5
2024-01-09 19:00:00,1.4,77,21.7,-4.2
2024-01-09 20:00:00,1.7,78,20.8,-3.7
2024-01-09 21:00:00,1.7,76,20.1,-3.6
2024-01-09 22:00:00,1.5,74,18.7,-3.7
2024-01-09 23:00:00,1.2,74,17.7,-3.9
2024-01-10 00:00:00,0.8,75,15.8,-4.0
2024-01-10 01:00:00,2.0,79,15.3,-2.6
2024-01-10 02:00:00,1.7,80,15.5,-2.8
2024-01-10 03:00:00,1.5,81,15.5,-3.1
2024-01-10 04:00:00,1.2,83,15.5,-3.4
2024-01-10 05:00:00,1.1,85,16.1,-3.5
2024-01-10 06:00:00,1.1,87,16.8,-3.6
2024-01-10 07:00:00,1.1,87,16.8,-3.6
2024-01-10 08:00:00,1.1,86,16.5,-3.6
2024-01-10 09:00:00,1.6,84,16.8,-3.1
2024-01-10 10:00:00,2.9,77,19.5,-2.2
2024-01-10 11:00:00,3.8,75,18.0,-1.0
2024-01-10 12:00:00,4.4,68,21.6,-1.0
2024-01-10 13:00:00,5.0,63,19.4,-0.1
2024-01-10 14:00:00,4.9,62,19.6,-0.4
2024-01-10 15:00:00,4.2,64,17.8,-0.8
2024-01-10 16:00:00,3.0,68,16.5,-1.9
2024-01-10 17:00:00,2.1,73,16.5,-2.8
2024-01-10 18:00:00,1.7,77,16.5,-3.1
2024-01-10 19:00:00,1.5,81,16.3,-3.2
2024-01-10 20:00:00,1.7,82,14.8,-2.7
2024-01-10 21:00:00,1.9,81,13.2,-2.3
2024-01-10 22:00:00,1.8,83,11.7,-2.1
2024-01-10 23:00:00,1.4,85,9.7,-2.2
2024-01-11 00:00:00,0.9,89,10.0,-2.8
2024-01-11 01:00:00,-0.2,92,10.9,-4.1
2024-01-11 02:00:00,-0.3,92,11.9,-4.3
2024-01-11 03:00:00,-0.4,92,11.6,-4.4
2024-01-11 04:00:00,-0.7,93,10.6,-4.6
2024-01-11 05:00:00,-0.9,94,10.2,-4.8
2024-01-11 06:00:00,-0.7,93,11.6,-4.7
2024-01-11 07:00:00,-0.2,93,12.3,-4.3
2024-01-11 08:00:00,-0.1,93,12.2,-4.2
2024-01-11 09:00:00,0.4,90,12.1,-3.6
2024-01-11 10:00:00,2.0,87,13.6,-2.1
2024-01-11 11:00:00,4.0,82,13.0,0.2
2024-01-11 12:00:00,5.4,77,19.2,0.8
2024-01-11 13:00:00,4.4,77,18.4,-0.3
2024-01-11 14:00:00,4.6,75,20.8,-0.4
2024-01-11 15:00:00,4.8,79,11.3,1.3
2024-01-11 16:00:00,4.8,83,9.1,1.7
2024-01-11 17:00:00,4.9,86,10.2,1.7
2024-01-11 18:00:00,4.9,89,12.1,1.6
2024-01-11 19:00:00,5.2,87,11.4,1.9
2024-01-11 20:00:00,5.3,86,11.7,2.0
2024-01-11 21:00:00,5.4,87,11.3,2.3
2024-01-11 22:00:00,5.6,88,11.6,2.4
2024-01-11 23:00:00,5.4,90,11.4,2.3
2024-01-12 00:00:00,5.5,88,11.5,2.4
2024-01-12 01:00:00,4.9,86,11.3,1.6
2024-01-12 02:00:00,4.5,85,12.1,1.0
2024-01-12 03:00:00,3.9,88,12.4,0.3
2024-01-12 04:00:00,3.9,87,11.3,0.5
2024-01-12 05:00:00,4.4,84,11.2,1.0
2024-01-12 06:00:00,4.7,84,11.2,1.4
2024-01-12 07:00:00,4.9,85,9.9,1.8
2024-01-12 08:00:00,4.9,87,9.4,1.9
2024-01-12 09:00:00,5.2,88,10.1,2.1
2024-01-12 10:00:00,6.0,84,13.6,2.5
2024-01-12 11:00:00,6.7,77,14.3,3.0
2024-01-12 12:00:00,6.9,73,14.3,3.1
2024-01-12 13:00:00,6.3,82,13.4,2.8
2024-01-12 14:00:00,6.3,81,12.0,3.0
2024-01-12 15:00:00,6.3,82,8.5,3.6
2024-01-12 16:00:00,5.9,84,6.0,3.5
2024-01-12 17:00:00,5.5,88,6.1,3.1
2024-01-12 18:00:00,5.2,91,6.9,2.7
2024-01-12 19:00:00,4.7,95,5.8,2.5
2024-01-12 20:00:00,4.7,95,5.3,2.5
2024-01-12 21:00:00,4.7,95,5.5,2.5
2024-01-12 22:00:00,4.7,95,6.0,2.4
2024-01-12 23:00:00,4.5,96,6.4,2.1
2024-01-13 00:00:00,4.2,97,6.2,1.8
2024-01-13 01:00:00,4.1,95,8.0,1.3
2024-01-13 02:00:00,4.2,90,9.4,1.2
2024-01-13 03:00:00,4.1,88,10.1,0.8
2024-01-13 04:00:00,3.9,87,11.1,0.5
2024-01-13 05:00:00,3.6,87,11.3,0.1
2024-01-13 06:00:00,3.6,89,10.6,0.3
2024-01-13 07:00:00,3.4,88,11.3,-0.1
2024-01-13 08:00:00,2.1,90,9.4,-1.3
2024-01-13 09:00:00,1.9,87,10.7,-1.8
2024-01-13 10:00:00,2.6,81,10.6,-1.1
2024-01-13 11:00:00,3.3,81,11.2,-0.4
2024-01-13 12:00:00,3.7,81,11.7,0.0
2024-01-13 13:00:00,3.1,83,10.7,-0.5
2024-01-13 14:00:00,3.4,83,10.0,-0.0
2024-01-13 15:00:00,3.6,83,8.7,0.4
2024-01-13 16:00:00,3.5,84,8.4,0.3
2024-01-13 17:00:00,3.2,86,8.1,0.1
2024-01-13 18:00:00,3.2,87,7.1,0.3
2024-01-13 19:00:00,3.2,88,7.6,0.2
2024-01-13 20:00:00,3.2,89,9.7,-0.1
2024-01-13 21:00:00,3.2,89,9.7,-0.0
2024-01-13 22:00:00,3.1,90,10.0,-0.2
2024-01-13 23:00:00,3.2,90,9.5,0.0
2024-01-14 00:00:00,2.9,92,9.0,-0.3
2024-01-14 01:00:00,3.2,91,11.4,-0.3
2024-01-14 02:00:00,3.2,90,12.1,-0.4
2024-01-14 03:00:00,3.2,90,12.5,-0.4
2024-01-14 04:00:00,3.2,92,12.5,-0.4
2024-01-14 05:00:00,3.2,92,12.2,-0.4
2024-01-14 06:00:00,2.5,95,10.5,-0.8
2024-01-14 07:00:00,1.8,97,10.7,-1.6
2024-01-14 08:00:00,2.1,97,11.6,-1.5
2024-01-14 09:00:00,2.7,95,11.9,-0.9
2024-01-14 10:00:00,3.8,87,14.0,-0.1
2024-01-14 11:00:00,4.4,83,17.0,0.1
2024-01-14 12:00:00,4.6,83,15.9,0.4
2024-01-14 13:00:00,5.4,75,15.8,1.2
2024-01-14 14:00:00,5.4,74,16.4,1.0
2024-01-14 15:00:00,5.2,72,10.8,1.6
2024-01-14 16:00:00,3.4,81,6.2,0.5
2024-01-14 17:00:00,3.8,80,9.4,0.4
2024-01-14 18:00:00,4.1,83,11.5,0.5
2024-01-14 19:00:00,4.1,87,12.7,0.5
2024-01-14 20:00:00,4.0,89,11.8,0.5
2024-01-14 21:00:00,3.0,93,10.0,-0.3
2024-01-14 22:00:00,2.7,93,10.7,-0.7
2024-01-14 23:00:00,2.4,93,9.4,-0.9
2024-01-15 00:00:00,1.1,95,8.6,-2.2
2024-01-15 01:00:00,0.7,92,10.5,-3.0
2024-01-15 02:00:00,-0.1,92,9.9,-3.9
2024-01-15 03:00:00,-0.7,92,10.0,-4.5
2024-01-15 04:00:00,-1.0,92,12.1,-5.2
2024-01-15 05:00:00,-1.3,91,12.5,-5.6
2024-01-15 06:00:00,-1.2,91,13.2,-5.6
2024-01-15 07:00:00,-1.2,90,13.2,-5.6
2024-01-15 08:00:00,-1.5,88,12.2,-5.9
2024-01-15 09:00:00,-1.0,85,14.0,-5.6
2024-01-15 10:00:00,0.4,85,11.5,-3.7
2024-01-15 11:00:00,1.4,80,15.4,-3.2
2024-01-15 12:00:00,1.9,70,17.6,-3.2
2024-01-15 13:00:00,2.3,60,18.4,-3.1
2024-01-15 14:00:00,2.2,59,16.9,-3.1
2024-01-15 15:00:00,1.6,62,13.8,-3.2
2024-01-15 16:00:00,0.1,67,9.5,-4.1
2024-01-15 17:00:00,-1.5,74,9.0,-5.7
2024-01-15 18:00:00,-2.2,77,9.5,-6.5
2024-01-15 19:00:00,-2.7,78,9.4,-7.0
2024-01-15 20:00:00,-3.2,79,8.3,-7.4
2024-01-15 21:00:00,-3.6,81,6.8,-7.6
2024-01-15 22:00:00,-3.4,81,8.0,-7.4
2024-01-15 23:00:00,-3.5,82,9.8,-7.9
2024-01-16 00:00:00,-3.8,86,8.4,-7.9
2024-01-16 01:00:00,-4.0,90,7.8,-7.9
2024-01-16 02:00:00,-4.0,92,6.6,-7.7
2024-01-16 03:00:00,-3.8,92,7.9,-7.7
2024-01-16 04:00:00,-3.7,92,8.5,-7.7
2024-01-16 05:00:00,-3.6,92,7.9,-7.5
2024-01-16 06:00:00,-3.3,92,8.1,-7.2
2024-01-16 07:00:00,-2.6,90,8.8,-6.6
2024-01-16 08:00:00,-3.4,92,7.4,-7.2
2024-01-16 09:00:00,-2.4,89,10.0,-6.5
2024-01-16 10:00:00,-0.5,82,8.2,-4.2
2024-01-16 11:00:00,1.5,72,8.8,-2.4
2024-01-16 12:00:00,2.8,62,11.1,-1.5
2024-01-16 13:00:00,3.7,57,12.1,-0.7
2024-01-16 14:00:00,3.7,59,11.0,-0.5
2024-01-16 15:00:00,3.0,64,9.4,-0.9
2024-01-16 16:00:00,0.8,68,8.7,-3.2
2024-01-16 17:00:00,-0.3,67,12.3,-4.9
2024-01-16 18:00:00,-0.5,68,12.2,-5.2
2024-01-16 19:00:00,-0.8,73,12.1,-5.4
2024-01-16 20:00:00,-1.2,77,9.5,-5.3
2024-01-16 21:00:00,-2.0,82,7.4,-5.8
2024-01-16 22:00:00,-0.8,77,6.4,-4.4
2024-01-16 23:00:00,0.6,74,5.1,-2.8
2024-01-17 00:00:00,0.3,81,6.4,-3.1
2024-01-17 01:00:00,0.4,84,6.7,-3.0
2024-01-17 02:00:00,-0.0,85,6.5,-3.4
2024-01-17 03:00:00,-0.6,91,6.6,-4.0
2024-01-17 04:00:00,-1.1,94,8.0,-4.7
2024-01-17 05:00:00,-0.5,93,6.3,-3.8
2024-01-17 06:00:00,-0.7,93,5.5,-3.8
2024-01-17 07:00:00,-1.2,95,3.8,-4.1
2024-01-17 08:00:00,-0.8,96,4.4,-3.8
2024-01-17 09:00:00,-0.1,94,4.5,-3.0
2024-01-17 10:00:00,0.8,91,4.2,-2.0
2024-01-17 11:00:00,2.0,84,6.3,-1.1
2024-01-17 12:00:00,2.6,76,10.1,-1.2
2024-01-17 13:00:00,2.3,76,10.6,-1.6
2024-01-17 14:00:00,2.2,78,9.9,-1.5
2024-01-17 15:00:00,2.3,79,10.5,-1.5
2024-01-17 16:00:00,2.2,81,12.1,-1.8
2024-01-17 17:00:00,2.2,82,12.7,-1.8
2024-01-17 18:00:00,2.1,80,13.4,-2.1
2024-01-17 19:00:00,1.8,78,16.3,-2.9
2024-01-17 20:00:00,1.1,76,16.3,-3.8
2024-01-17 21:00:00,-0.3,79,15.1,-5.1
2024-01-17 22:00:00,-1.5,85,13.3,-6.1
2024-01-17 23:00:00,-2.5,89,11.6,-6.8
2024-01-18 00:00:00,-3.1,84,11.7,-7.6
2024-01-18 01:00:00,-3.2,74,11.9,-8.0
2024-01-18 02:00:00,-3.6,76,12.1,-8.3
2024-01-18 03:00:00,-4.0,78,9.7,-8.4
2024-01-18 04:00:00,-4.2,77,10.1,-8.7
2024-01-18 05:00:00,-4.3,77,9.0,-8.7
2024-01-18 06:00:00,-4.4,76,9.5,-8.8
2024-01-18 07:00:00,-4.4,75,9.2,-8.9
2024-01-18 08:00:00,-4.5,74,8.9,-8.9
2024-01-18 09:00:00,-3.3,68,12.2,-8.2
2024-01-18 10:00:00,-1.6,64,11.3,-6.3
2024-01-18 11:00:00,-0.0,66,11.5,-4.5
2024-01-18 12:00:00,1.2,67,13.0,-3.4
2024-01-18 13:00:00,2.0,62,15.8,-3.0
2024-01-18 14:00:00,2.3,62,15.3,-2.6
2024-01-18 15:00:00,2.0,64,13.2,-2.6
2024-01-18 16:00:00,0.2,75,10.2,-3.9
2024-01-18 17:00:00,-1.3,84,11.3,-5.5
2024-01-18 18:00:00,-1.9,86,10.5,-6.1
2024-01-18 19:00:00,-2.5,87,10.8,-6.8
2024-01-18 20:00:00,-2.9,86,10.2,-7.2
2024-01-18 21:00:00,-3.3,86,9.7,-7.6
2024-01-18 22:00:00,-3.3,88,10.7,-7.7
2024-01-18 23:00:00,-3.2,89,11.2,-7.6
2024-01-19 00:00:00,-3.1,89,11.9,-7.6
2024-01-19 01:00:00,-2.7,89,12.5,-7.2
2024-01-19 02:00:00,-2.7,89,12.1,-7.2
2024-01-19 03:00:00,-2.8,90,12.1,-7.3
2024-01-19 04:00:00,-2.9,90,12.0,-7.3
2024-01-19 05:00:00,-3.0,91,10.6,-7.2
2024-01-19 06:00:00,-3.2,91,9.7,-7.4
2024-01-19 07:00:00,-3.3,91,10.2,-7.5
2024-01-19 08:00:00,-3.3,91,10.1,-7.5
2024-01-19 09:00:00,-2.1,87,11.9,-6.5
2024-01-19 10:00:00,-0.0,77,10.3,-4.1
2024-01-19 11:00:00,2.1,67,10.0,-1.9
2024-01-19 12:00:00,3.8,61,11.8,-0.5
2024-01-19 13:00:00,4.5,61,12.9,0.2
2024-01-19 14:00:00,4.8,57,12.9,0.4
2024-01-19 15:00:00,4.2,57,11.3,-0.0
2024-01-19 16:00:00,1.8,69,9.3,-2.1
2024-01-19 17:00:00,0.1,82,10.7,-4.0
2024-01-19 18:00:00,-0.2,84,12.5,-4.5
2024-01-19 19:00:00,-0.2,86,13.2,-4.6
2024-01-19 20:00:00,0.0,88,14.0,-4.4
2024-01-19 21:00:00,0.1,87,13.0,-4.2
2024-01-19 22:00:00,-0.1,86,12.0,-4.3
2024-01-19 23:00:00,-0.4,85,10.0,-4.3
2024-01-20 00:00:00,-0.6,84,9.2,-4.5
2024-01-20 01:00:00,-0.0,87,11.5,-4.1
2024-01-20 02:00:00,0.9,90,14.6,-3.5
2024-01-20 03:00:00,1.9,88,18.2,-2.9
2024-01-20 04:00:00,1.9,82,18.3,-3.0
2024-01-20 05:00:00,1.6,82,17.5,-3.3
2024-01-20 06:00:00,1.6,81,17.8,-3.3
2024-01-20 07:00:00,1.9,82,18.9,-3.1
2024-01-20 08:00:00,1.9,85,18.8,-3.0
2024-01-20 09:00:00,3.0,80,20.3,-2.1
2024-01-20 10:00:00,3.9,74,21.2,-1.3
2024-01-20 11:00:00,4.9,65,20.8,-0.5
2024-01-20 12:00:00,4.8,68,21.3,-0.5
2024-01-20 13:00:00,5.3,71,19.1,0.4
2024-01-20 14:00:00,5.1,67,18.7,0.2
2024-01-20 15:00:00,4.4,66,18.9,-0.7
2024-01-20 16:00:00,3.5,65,17.9,-1.6
2024-01-20 17:00:00,2.7,65,18.8,-2.6
2024-01-20 18:00:00,2.2,66,20.6,-3.4
2024-01-20 19:00:00,2.7,66,20.4,-2.8
2024-01-20 20:00:00,2.7,69,19.3,-2.6
2024-01-20 21:00:00,3.5,65,21.3,-2.1
2024-01-20 22:00:00,4.1,59,24.4,-2.0
2024-01-20 23:00:00,4.1,59,24.9,-2.1
2024-01-21 00:00:00,4.1,61,24.7,-2.0
2024-01-21 01:00:00,4.3,71,23.7,-1.4
2024-01-21 02:00:00,4.6,67,23.9,-1.2
2024-01-21 03:00:00,4.6,69,26.4,-1.4
2024-01-21 04:00:00,4.9,78,31.3,-1.5
2024-01-21 05:00:00,6.0,84,34.7,-0.6
2024-01-21 06:00:00,7.3,86,32.4,1.4
2024-01-21 07:00:00,8.7,87,29.1,3.6
2024-01-21 08:00:00,9.6,88,27.8,5.0
2024-01-21 09:00:00,10.1,86,27.5,5.6
2024-01-21 10:00:00,10.8,84,29.5,6.0
2024-01-21 11:00:00,11.3,82,30.3,6.5
2024-01-21 12:00:00,11.9,82,28.2,7.5
2024-01-21 13:00:00,11.6,83,32.2,6.5
2024-01-21 14:00:00,11.3,83,33.3,6.1
2024-01-21 15:00:00,11.0,83,36.1,5.3
2024-01-21 16:00:00,10.7,81,37.2,4.6
2024-01-21 17:00:00,10.7,78,39.6,4.2
2024-01-21 18:00:00,11.3,74,40.9,4.5
2024-01-21 19:00:00,11.6,74,46.1,4.2
2024-01-21 20:00:00,11.5,76,45.5,4.2
2024-01-21 21:00:00,11.5,78,48.1,3.9
2024-01-21 22:00:00,11.8,79,48.8,4.3
2024-01-21 23:00:00,11.9,82,47.5,4.7
2024-01-22 00:00:00,11.5,89,47.5,4.5
2024-01-22 01:00:00,11.8,89,47.1,4.9
2024-01-22 02:00:00,12.2,87,44.2,5.8
2024-01-22 03:00:00,12.4,82,39.4,6.5
2024-01-22 04:00:00,11.6,84,35.9,6.1
2024-01-22 05:00:00,10.7,91,31.4,5.9
2024-01-22 06:00:00,10.4,87,27.9,5.9
2024-01-22 07:00:00,9.3,84,27.5,4.5
2024-01-22 08:00:00,8.3,86,25.8,3.5
2024-01-22 09:00:00,8.4,83,27.6,3.4
2024-01-22 10:00:00,8.8,81,27.4,3.8
2024-01-22 11:00:00,9.6,74,31.0,3.9
2024-01-22 12:00:00,9.9,71,32.0,4.0
2024-01-22 13:00:00,10.4,66,29.5,4.8
2024-01-22 14:00:00,10.4,65,29.8,4.7
2024-01-22 15:00:00,9.9,67,28.1,4.4
2024-01-22 16:00:00,9.3,68,28.4,3.7
2024-01-22 17:00:00,8.8,68,30.3,2.8
2024-01-22 18:00:00,8.4,69,30.4,2.3
2024-01-22 19:00:00,8.0,69,31.1,1.8
2024-01-22 20:00:00,7.7,71,28.2,2.0
2024-01-22 21:00:00,7.4,70,27.7,1.6
2024-01-22 22:00:00,7.1,69,26.1,1.5
2024-01-22 23:00:00,6.8,69,25.4,1.2
2024-01-23 00:00:00,6.4,68,22.8,1.1
2024-01-23 01:00:00,6.0,76,22.4,1.0
2024-01-23 02:00:00,5.7,78,20.0,1.0
2024-01-23 03:00:00,5.3,82,17.9,1.0
2024-01-23 04:00:00,5.1,84,17.7,0.8
