time,temperature_2m,relative_humidity_2m,wind_speed_10m,apparent_temperature
2024-04-24 11:00:00,9.0,51,19.9,3.9
2024-04-24 12:00:00,9.2,51,18.7,4.3
2024-04-24 13:00:00,8.8,55,18.7,4.0
2024-04-24 14:00:00,8.9,55,18.5,4.1
2024-04-24 15:00:00,8.9,54,18.2,4.1
2024-04-24 16:00:00,8.7,57,16.7,4.3
2024-04-24 17:00:00,8.8,56,15.6,4.5
2024-04-24 18:00:00,8.2,59,12.6,4.4
2024-04-24 19:00:00,6.9,67,7.1,3.9
2024-04-24 20:00:00,4.8,82,7.2,2.0
2024-04-24 21:00:00,5.7,80,3.3,3.5
2024-04-24 22:00:00,5.0,86,1.8,3.1
2024-04-24 23:00:00,4.2,91,2.2,2.3
2024-04-25 00:00:00,3.5,97,2.7,1.5
2024-04-25 01:00:00,2.8,94,5.9,0.1
2024-04-25 02:00:00,1.7,93,6.9,-1.3
2024-04-25 03:00:00,2.1,89,6.9,-0.9
2024-04-25 04:00:00,3.4,80,7.4,0.3
2024-04-25 05:00:00,4.1,72,8.2,0.7
2024-04-25 06:00:00,5.3,69,10.3,1.7
2024-04-25 07:00:00,7.0,69,11.2,3.5
2024-04-25 08:00:00,8.1,78,13.0,4.8
2024-04-25 09:00:00,9.3,73,14.2,5.9
2024-04-25 10:00:00,10.6,63,12.6,7.3
2024-04-25 11:00:00,12.1,52,14.2,9.3
2024-04-25 12:00:00,11.9,53,16.3,7.8
2024-04-25 13:00:00,11.2,58,19.1,6.8
2024-04-25 14:00:00,11.7,55,16.6,7.7
2024-04-25 15:00:00,11.0,61,17.2,7.0
2024-04-25 16:00:00,9.7,74,14.6,6.5
2024-04-25 17:00:00,8.8,88,9.9,6.6
2024-04-25 18:00:00,8.8,89,3.3,7.5
2024-04-25 19:00:00,8.4,90,5.1,6.9
2024-04-25 20:00:00,7.6,92,7.9,5.6
2024-04-25 21:00:00,7.0,92,8.2,4.8
2024-04-25 22:00:00,6.5,92,7.4,4.3
2024-04-25 23:00:00,6.2,92,6.3,4.1
2024-04-26 00:00:00,5.7,94,6.7,3.5
2024-04-26 01:00:00,2.8,99,8.3,-0.1
2024-04-26 02:00:00,2.1,100,8.7,-1.0
2024-04-26 03:00:00,3.3,100,6.6,0.8
2024-04-26 04:00:00,3.1,100,6.4,0.6
2024-04-26 05:00:00,1.8,100,7.6,-1.1
2024-04-26 06:00:00,3.9,97,7.0,1.3
2024-04-26 07:00:00,5.5,90,4.6,3.4
2024-04-26 08:00:00,7.1,79,7.3,4.5
2024-04-26 09:00:00,8.2,70,6.7,5.6
2024-04-26 10:00:00,9.0,62,5.1,6.5
2024-04-26 11:00:00,9.9,57,4.3,7.5
2024-04-26 12:00:00,10.6,55,3.2,8.3
2024-04-26 13:00:00,11.3,53,3.6,9.0
2024-04-26 14:00:00,11.6,52,3.4,9.3
2024-04-26 15:00:00,11.7,52,5.2,9.2
2024-04-26 16:00:00,11.8,51,5.2,9.3
2024-04-26 17:00:00,11.4,51,6.4,8.6
2024-04-26 18:00:00,10.5,61,7.1,8.0
2024-04-26 19:00:00,8.4,71,9.3,5.6
2024-04-26 20:00:00,6.9,75,11.9,3.5
2024-04-26 21:00:00,6.6,78,11.9,3.3
2024-04-26 22:00:00,6.9,77,11.5,3.6
2024-04-26 23:00:00,6.8,78,10.1,3.8
2024-04-27 00:00:00,6.8,79,11.5,3.6
2024-04-27 01:00:00,7.3,80,12.1,4.2
2024-04-27 02:00:00,7.2,88,12.5,4.2
2024-04-27 03:00:00,7.0,90,14.1,3.8
2024-04-27 04:00:00,7.0,91,14.6,3.8
2024-04-27 05:00:00,7.0,91,15.2,3.8
2024-04-27 06:00:00,7.1,92,14.4,4.0
2024-04-27 07:00:00,7.4,90,16.4,4.0
2024-04-27 08:00:00,7.9,88,16.1,4.6
2024-04-27 09:00:00,8.3,86,21.4,4.2
2024-04-27 10:00:00,9.6,80,21.5,5.6
2024-04-27 11:00:00,10.8,76,17.9,7.3
2024-04-27 12:00:00,11.8,71,15.4,8.7
2024-04-27 13:00:00,11.6,72,12.0,9.1
2024-04-27 14:00:00,12.1,70,10.1,9.8
2024-04-27 15:00:00,12.6,68,10.2,10.3
2024-04-27 16:00:00,12.5,68,12.1,9.9
2024-04-27 17:00:00,11.8,73,12.3,9.3
2024-04-27 18:00:00,10.7,83,10.9,8.5
2024-04-27 19:00:00,9.7,91,12.4,7.4
2024-04-27 20:00:00,9.3,93,13.0,6.9
2024-04-27 21:00:00,9.1,93,14.3,6.6
2024-04-27 22:00:00,8.9,94,17.3,5.9
2024-04-27 23:00:00,8.8,95,18.6,5.5
2024-04-28 00:00:00,8.8,95,18.1,5.6
2024-04-28 01:00:00,8.7,96,16.5,5.8
2024-04-28 02:00:00,8.6,95,12.6,6.2
2024-04-28 03:00:00,8.6,97,7.7,7.0
2024-04-28 04:00:00,8.3,99,1.3,7.6
2024-04-28 05:00:00,8.6,96,4.2,7.5
2024-04-28 06:00:00,9.6,94,9.0,7.9
2024-04-28 07:00:00,9.9,94,12.6,7.8
2024-04-28 08:00:00,9.1,96,12.7,6.8
2024-04-28 09:00:00,8.1,90,18.4,4.5
2024-04-28 10:00:00,7.3,88,21.5,3.1
2024-04-28 11:00:00,7.1,84,24.1,2.3
2024-04-28 12:00:00,7.4,80,25.9,2.2
2024-04-28 13:00:00,9.1,73,25.4,4.1
2024-04-28 14:00:00,8.8,75,22.5,4.3
2024-04-28 15:00:00,10.5,65,22.3,5.9
2024-04-28 16:00:00,10.9,61,18.7,6.7
2024-04-28 17:00:00,11.2,58,16.8,7.2
2024-04-28 18:00:00,10.6,65,9.7,7.8
2024-04-28 19:00:00,9.0,75,9.7,6.3
2024-04-28 20:00:00,7.3,83,9.0,4.7
2024-04-28 21:00:00,7.6,83,13.5,4.4
2024-04-28 22:00:00,7.2,89,13.7,4.1
2024-04-28 23:00:00,7.0,90,13.1,4.0
2024-04-29 00:00:00,6.7,90,11.2,3.9
2024-04-29 01:00:00,6.9,89,13.7,3.7
2024-04-29 02:00:00,7.0,88,14.4,3.7
2024-04-29 03:00:00,7.0,88,13.8,3.8
2024-04-29 04:00:00,6.6,89,11.7,3.6
2024-04-29 05:00:00,6.5,90,12.0,3.6
2024-04-29 06:00:00,8.2,86,14.4,5.1
2024-04-29 07:00:00,10.6,77,17.3,7.3
2024-04-29 08:00:00,11.9,68,23.5,7.5
2024-04-29 09:00:00,12.7,62,22.5,8.3
2024-04-29 10:00:00,13.3,59,23.9,8.7
2024-04-29 11:00:00,13.4,58,23.1,8.9
2024-04-29 12:00:00,14.1,55,23.7,9.4
2024-04-29 13:00:00,14.7,53,26.4,9.7
2024-04-29 14:00:00,14.3,56,26.0,9.5
2024-04-29 15:00:00,14.2,59,24.1,9.7
2024-04-29 16:00:00,13.8,60,22.0,9.7
2024-04-29 17:00:00,13.5,58,19.9,9.4
2024-04-29 18:00:00,12.7,64,13.9,9.6
2024-04-29 19:00:00,11.0,70,9.7,8.5
2024-04-29 20:00:00,9.3,76,8.9,6.8
2024-04-29 21:00:00,8.6,77,11.0,5.8
2024-04-29 22:00:00,8.2,81,11.4,5.3
2024-04-29 23:00:00,7.8,84,11.9,4.9
2024-04-30 00:00:00,7.7,87,12.0,4.8
2024-04-30 01:00:00,8.1,87,11.3,5.5
2024-04-30 02:00:00,8.1,90,10.6,5.7
2024-04-30 03:00:00,8.1,91,10.5,5.7
2024-04-30 04:00:00,7.9,91,9.7,5.7
2024-04-30 05:00:00,7.7,92,8.7,5.5
2024-04-30 06:00:00,9.1,89,10.4,7.0
2024-04-30 07:00:00,11.2,84,9.4,9.4
2024-04-30 08:00:00,13.1,79,12.0,11.3
2024-04-30 09:00:00,14.9,72,14.7,12.7
2024-04-30 10:00:00,16.1,63,21.2,13.3
2024-04-30 11:00:00,16.6,59,22.5,13.2
2024-04-30 12:00:00,17.2,57,22.9,14.0
2024-04-30 13:00:00,16.6,62,21.1,13.7
2024-04-30 14:00:00,16.6,61,19.9,13.5
2024-04-30 15:00:00,16.7,62,17.9,13.9
2024-04-30 16:00:00,16.7,61,18.3,13.8
2024-04-30 17:00:00,15.5,68,15.8,13.1
2024-04-30 18:00:00,14.7,77,13.8,12.9
2024-04-30 19:00:00,13.4,84,10.2,12.2
2024-04-30 20:00:00,11.7,92,8.7,10.6
2024-04-30 21:00:00,11.0,94,9.3,9.7
2024-04-30 22:00:00,10.5,95,9.9,9.0
2024-04-30 23:00:00,10.0,96,7.5,8.7
2024-05-01 00:00:00,9.5,97,6.4,8.3
2024-05-01 01:00:00,9.7,96,6.5,8.6
2024-05-01 02:00:00,9.6,96,9.0,8.0
2024-05-01 03:00:00,10.1,96,4.3,9.3
2024-05-01 04:00:00,8.6,99,5.2,7.4
2024-05-01 05:00:00,8.7,99,5.8,7.4
2024-05-01 06:00:00,10.3,97,6.2,9.3
2024-05-01 07:00:00,12.3,92,3.8,12.1
2024-05-01 08:00:00,14.4,87,2.5,14.8
2024-05-01 09:00:00,16.2,80,3.0,16.7
2024-05-01 10:00:00,17.7,69,5.4,18.0
2024-05-01 11:00:00,18.6,64,6.0,18.8
2024-05-01 12:00:00,19.3,61,9.7,19.1
2024-05-01 13:00:00,19.1,64,12.0,18.3
2024-05-01 14:00:00,19.1,65,12.4,18.1
2024-05-01 15:00:00,19.0,67,12.0,18.1
2024-05-01 16:00:00,18.5,67,10.5,17.7
2024-05-01 17:00:00,18.2,68,9.7,17.5
2024-05-01 18:00:00,17.1,74,8.7,16.5
2024-05-01 19:00:00,14.6,85,5.4,14.5
2024-05-01 20:00:00,12.3,90,6.0,11.7
2024-05-01 21:00:00,13.5,83,5.5,12.9
2024-05-01 22:00:00,12.9,92,10.5,11.9
2024-05-01 23:00:00,12.2,93,11.5,10.8
2024-05-02 00:00:00,11.0,94,10.5,9.5
2024-05-02 01:00:00,11.7,86,10.4,10.0
2024-05-02 02:00:00,12.1,84,15.0,9.8
2024-05-02 03:00:00,11.8,89,8.0,10.6
2024-05-02 04:00:00,10.9,94,6.1,10.0
2024-05-02 05:00:00,11.2,94,9.7,9.8
2024-05-02 06:00:00,12.0,91,3.4,11.7
2024-05-02 07:00:00,13.0,88,3.4,12.8
2024-05-02 08:00:00,14.4,85,7.3,13.9
2024-05-02 09:00:00,17.7,74,3.6,18.1
2024-05-02 10:00:00,18.3,73,4.4,18.7
2024-05-02 11:00:00,19.5,69,4.8,20.2
2024-05-02 12:00:00,20.8,64,4.6,22.2
2024-05-02 13:00:00,15.2,81,14.0,13.8
2024-05-02 14:00:00,15.9,80,10.8,15.1
2024-05-02 15:00:00,16.3,79,15.6,14.8
2024-05-02 16:00:00,16.5,77,16.3,14.9
2024-05-02 17:00:00,16.2,77,18.4,14.1
2024-05-02 18:00:00,15.6,78,17.3,13.7
2024-05-02 19:00:00,14.8,81,18.3,12.6
2024-05-02 20:00:00,14.1,81,21.7,11.2
2024-05-02 21:00:00,12.9,82,20.4,9.9
2024-05-02 22:00:00,11.8,85,21.5,8.5
2024-05-02 23:00:00,11.0,88,22.1,7.6
2024-05-03 00:00:00,10.4,92,19.2,7.4
2024-05-03 01:00:00,10.4,91,20.1,7.2
2024-05-03 02:00:00,10.2,93,19.5,7.1
2024-05-03 03:00:00,10.1,90,20.4,6.7
2024-05-03 04:00:00,9.9,90,20.9,6.5
2024-05-03 05:00:00,9.9,91,20.7,6.4
2024-05-03 06:00:00,9.9,92,21.9,6.4
2024-05-03 07:00:00,10.0,91,23.0,6.3
2024-05-03 08:00:00,10.8,87,25.7,6.7
2024-05-03 09:00:00,10.6,87,19.7,7.3
2024-05-03 10:00:00,10.3,90,20.8,6.9
2024-05-03 11:00:00,10.4,89,20.7,7.1
2024-05-03 12:00:00,10.8,89,19.8,7.6
2024-05-03 13:00:00,11.5,87,20.3,8.4
2024-05-03 14:00:00,12.1,82,21.3,8.7
2024-05-03 15:00:00,12.2,81,18.4,9.3
2024-05-03 16:00:00,12.6,79,16.1,10.0
2024-05-03 17:00:00,12.9,77,13.9,10.6
2024-05-03 18:00:00,12.7,77,9.9,11.0
2024-05-03 19:00:00,11.7,81,8.5,10.1
2024-05-03 20:00:00,10.6,85,11.3,8.5
2024-05-03 21:00:00,10.2,87,12.0,7.9
2024-05-03 22:00:00,9.4,90,12.6,7.0
2024-05-03 23:00:00,8.7,92,13.5,6.0
2024-05-04 00:00:00,8.3,92,12.2,5.8
2024-05-04 01:00:00,8.3,94,12.0,5.9
2024-05-04 02:00:00,8.0,94,10.0,5.8
2024-05-04 03:00:00,7.7,95,9.3,5.5
2024-05-04 04:00:00,7.4,96,7.9,5.4
2024-05-04 05:00:00,7.2,96,6.7,5.3
2024-05-04 06:00:00,8.8,94,8.7,7.0
2024-05-04 07:00:00,10.8,88,6.2,9.6
2024-05-04 08:00:00,12.7,75,6.9,11.3
2024-05-04 09:00:00,14.2,64,10.1,12.1
2024-05-04 10:00:00,14.7,61,11.7,12.5
2024-05-04 11:00:00,15.0,66,10.7,13.2
2024-05-04 12:00:00,15.9,62,8.6,14.4
2024-05-04 13:00:00,16.0,56,7.0,14.3
2024-05-04 14:00:00,15.5,62,6.9,14.0
2024-05-04 15:00:00,15.7,60,3.9,14.6
2024-05-04 16:00:00,15.3,61,5.9,13.9
2024-05-04 17:00:00,13.8,77,10.6,12.2
2024-05-04 18:00:00,13.2,77,5.4,12.2
2024-05-04 19:00:00,12.3,82,3.9,11.6
2024-05-04 20:00:00,10.0,91,6.6,8.6
2024-05-04 21:00:00,8.8,95,7.5,7.2
2024-05-04 22:00:00,8.1,97,7.6,6.4
2024-05-04 23:00:00,7.3,99,8.1,5.4
2024-05-05 00:00:00,7.5,100,7.0,5.8
2024-05-05 01:00:00,7.7,95,7.1,5.9
2024-05-05 02:00:00,6.6,95,8.5,4.4
2024-05-05 03:00:00,8.4,92,3.1,7.2
2024-05-05 04:00:00,6.6,98,5.6,4.8
2024-05-05 05:00:00,6.3,97,6.7,4.3
2024-05-05 06:00:00,8.5,94,2.5,7.5
2024-05-05 07:00:00,11.2,85,3.1,10.4
2024-05-05 08:00:00,13.5,74,5.9,12.4
2024-05-05 09:00:00,15.1,62,6.6,13.7
2024-05-05 10:00:00,16.2,58,8.5,15.2
2024-05-05 11:00:00,17.0,54,11.4,15.1
2024-05-05 12:00:00,16.7,61,13.9,14.5
2024-05-05 13:00:00,16.4,60,17.2,13.6
2024-05-05 14:00:00,15.9,61,17.1,13.0
2024-05-05 15:00:00,14.0,79,12.3,12.4
2024-05-05 16:00:00,14.5,76,12.6,12.8
2024-05-05 17:00:00,14.3,75,10.4,12.8
2024-05-05 18:00:00,14.1,78,6.6,13.3
2024-05-05 19:00:00,12.6,87,5.8,12.0
2024-05-05 20:00:00,10.0,93,8.1,8.5
2024-05-05 21:00:00,10.0,93,6.8,8.7
2024-05-05 22:00:00,9.4,94,6.8,8.0
2024-05-05 23:00:00,7.9,97,8.0,6.1
2024-05-06 00:00:00,7.6,100,7.2,6.0
2024-05-06 01:00:00,8.6,100,4.9,7.5
2024-05-06 02:00:00,9.1,100,2.1,8.5
2024-05-06 03:00:00,8.7,100,1.5,8.1
2024-05-06 04:00:00,8.2,100,2.2,7.5
2024-05-06 05:00:00,8.5,100,8.2,6.9
2024-05-06 06:00:00,9.1,100,6.6,7.9
2024-05-06 07:00:00,9.8,99,5.8,8.9
2024-05-06 08:00:00,11.1,97,8.2,10.1
2024-05-06 09:00:00,12.5,93,9.8,11.5
2024-05-06 10:00:00,12.6,92,12.6,11.2
2024-05-06 11:00:00,14.3,85,12.8,13.0
2024-05-06 12:00:00,13.6,84,13.4,12.0
2024-05-06 13:00:00,13.5,86,8.2,12.7
2024-05-06 14:00:00,15.2,79,11.9,13.9
2024-05-06 15:00:00,14.2,85,8.2,13.5
2024-05-06 16:00:00,14.4,79,12.2,12.9
2024-05-06 17:00:00,14.1,81,14.3,12.3
2024-05-06 18:00:00,13.1,89,13.5,11.6
2024-05-06 19:00:00,12.3,94,11.1,11.1
2024-05-06 20:00:00,12.0,94,12.7,10.5
2024-05-06 21:00:00,12.1,91,14.5,10.2
2024-05-06 22:00:00,11.9,90,13.5,10.0
2024-05-06 23:00:00,11.6,91,11.2,10.0
2024-05-07 00:00:00,10.8,94,9.2,9.5
2024-05-07 01:00:00,11.4,94,9.1,10.2
2024-05-07 02:00:00,10.0,96,7.0,8.9
2024-05-07 03:00:00,9.7,95,7.4,8.4
2024-05-07 04:00:00,8.8,95,6.2,7.4
2024-05-07 05:00:00,8.9,94,5.6,7.6
2024-05-07 06:00:00,10.1,93,6.9,8.8
2024-05-07 07:00:00,11.5,88,7.6,10.3
2024-05-07 08:00:00,13.2,83,8.2,12.1
2024-05-07 09:00:00,15.1,75,9.9,14.0
2024-05-07 10:00:00,16.9,63,11.9,15.9
2024-05-07 11:00:00,17.9,55,12.5,17.0
2024-05-07 12:00:00,18.9,51,12.6,18.2
2024-05-07 13:00:00,18.5,55,12.9,17.2
2024-05-07 14:00:00,17.8,59,12.7,15.9
2024-05-07 15:00:00,18.0,59,10.5,16.4
2024-05-07 16:00:00,17.7,61,11.4,16.1
2024-05-07 17:00:00,16.6,67,12.2,15.0
2024-05-07 18:00:00,15.7,76,9.0,14.9
2024-05-07 19:00:00,14.5,82,6.4,14.1
2024-05-07 20:00:00,11.7,92,7.1,10.8
2024-05-07 21:00:00,10.3,95,7.2,9.1
2024-05-07 22:00:00,9.2,97,7.0,7.9
2024-05-07 23:00:00,9.5,97,5.5,8.4
2024-05-08 00:00:00,9.7,99,4.1,9.0
2024-05-08 01:00:00,9.1,100,5.0,8.2
2024-05-08 02:00:00,8.9,100,4.3,8.0
2024-05-08 03:00:00,8.4,100,4.8,7.3
2024-05-08 04:00:00,8.7,100,4.1,7.7
2024-05-08 05:00:00,8.9,98,5.9,7.7
2024-05-08 06:00:00,9.5,94,6.1,8.2
2024-05-08 07:00:00,10.0,91,5.4,8.9
2024-05-08 08:00:00,11.3,84,6.1,10.0
2024-05-08 09:00:00,13.1,77,6.2,12.0
2024-05-08 10:00:00,14.6,72,6.1,14.3
2024-05-08 11:00:00,16.0,66,5.7,16.6
2024-05-08 12:00:00,16.9,63,5.8,17.6
2024-05-08 13:00:00,18.3,53,6.8,18.2
2024-05-08 14:00:00,18.7,53,8.6,17.6
2024-05-08 15:00:00,19.0,50,8.6,17.3
2024-05-08 16:00:00,18.5,54,9.9,16.8
2024-05-08 17:00:00,17.1,65,13.4,15.3
2024-05-08 18:00:00,15.8,72,10.7,14.5
2024-05-08 19:00:00,14.2,79,10.1,13.0
2024-05-08 20:00:00,12.3,88,7.6,11.3
2024-05-08 21:00:00,10.1,96,7.6,8.9
2024-05-08 22:00:00,9.4,98,7.3,8.1
2024-05-08 23:00:00,9.3,96,5.2,8.3
2024-05-09 00:00:00,9.2,96,5.4,8.1
2024-05-09 01:00:00,9.2,96,5.5,8.0
2024-05-09 02:00:00,8.8,97,5.1,7.7
2024-05-09 03:00:00,9.2,96,4.6,8.2
2024-05-09 04:00:00,9.0,97,4.5,7.9
2024-05-09 05:00:00,9.3,97,5.0,8.3
2024-05-09 06:00:00,10.8,90,5.2,9.8
2024-05-09 07:00:00,12.6,83,5.0,11.8
2024-05-09 08:00:00,14.4,79,4.8,14.0
2024-05-09 09:00:00,16.2,75,4.3,16.2
2024-05-09 10:00:00,17.7,72,4.6,18.7
2024-05-09 11:00:00,18.9,68,4.9,20.5
2024-05-09 12:00:00,20.0,62,5.1,21.6
2024-05-09 13:00:00,21.1,53,4.7,22.4
2024-05-09 14:00:00,21.1,52,4.7,21.5
2024-05-09 15:00:00,21.3,51,3.5,21.5
2024-05-09 16:00:00,21.6,49,1.0,21.6
2024-05-09 17:00:00,21.2,50,3.4,20.9
2024-05-09 18:00:00,20.6,68,1.8,21.8
2024-05-09 19:00:00,19.8,57,3.9,19.6
2024-05-09 20:00:00,15.9,78,8.3,15.3
2024-05-09 21:00:00,14.6,84,11.0,13.6
2024-05-09 22:00:00,12.9,89,8.0,12.1
2024-05-09 23:00:00,11.7,90,5.5,11.0
2024-05-10 00:00:00,11.0,89,7.2,9.7
2024-05-10 01:00:00,10.4,93,6.5,9.3
2024-05-10 02:00:00,11.0,90,5.0,10.1
2024-05-10 03:00:00,11.1,90,1.5,10.8
2024-05-10 04:00:00,10.3,94,3.1,9.7
2024-05-10 05:00:00,10.5,95,2.6,10.0
2024-05-10 06:00:00,12.0,91,1.1,12.0
2024-05-10 07:00:00,14.3,82,0.5,14.7
2024-05-10 08:00:00,16.5,74,3.6,16.6
2024-05-10 09:00:00,18.3,62,6.8,17.6
2024-05-10 10:00:00,19.4,57,7.2,19.4
2024-05-10 11:00:00,20.2,55,7.2,20.7
2024-05-10 12:00:00,20.7,55,7.6,21.5
2024-05-10 13:00:00,21.4,53,10.1,21.9
2024-05-10 14:00:00,20.9,54,13.0,20.5
2024-05-10 15:00:00,20.0,53,14.4,18.4
2024-05-10 16:00:00,19.3,52,15.2,16.9
2024-05-10 17:00:00,17.9,54,14.5,15.4
2024-05-10 18:00:00,16.4,57,13.0,13.9
2024-05-10 19:00:00,14.4,61,11.9,11.9
2024-05-10 20:00:00,12.6,67,11.2,10.2
2024-05-10 21:00:00,11.5,77,10.1,9.5
2024-05-10 22:00:00,10.9,87,9.4,9.2
2024-05-10 23:00:00,10.3,94,8.3,8.9
2024-05-11 00:00:00,9.9,97,7.2,8.7
2024-05-11 01:00:00,9.7,96,6.9,8.5
2024-05-11 02:00:00,9.7,96,7.5,8.3
2024-05-11 03:00:00,9.7,96,8.4,8.2
2024-05-11 04:00:00,9.8,97,8.7,8.3
2024-05-11 05:00:00,10.4,97,10.3,8.9
2024-05-11 06:00:00,12.1,93,9.5,11.1
2024-05-11 07:00:00,14.1,87,10.2,13.2
2024-05-11 08:00:00,15.9,83,11.1,15.3
2024-05-11 09:00:00,17.7,78,12.7,17.1
2024-05-11 10:00:00,18.9,72,15.5,18.6
2024-05-11 11:00:00,19.5,67,17.8,19.2
2024-05-11 12:00:00,19.9,64,18.4,19.5
2024-05-11 13:00:00,20.1,61,18.8,19.5
2024-05-11 14:00:00,20.2,60,19.1,19.2
2024-05-11 15:00:00,19.7,61,18.4,18.3
2024-05-11 16:00:00,19.0,64,16.9,17.2
2024-05-11 17:00:00,18.1,70,15.1,16.7
2024-05-11 18:00:00,16.9,76,13.8,15.8
2024-05-11 19:00:00,15.3,80,15.1,13.7
2024-05-11 20:00:00,13.9,85,13.0,12.4
2024-05-11 21:00:00,13.2,88,12.8,11.7
2024-05-11 22:00:00,12.9,89,12.7,11.4
2024-05-11 23:00:00,12.9,90,13.0,11.4
2024-05-12 00:00:00,13.0,91,12.7,11.6
2024-05-12 01:00:00,12.9,91,11.2,11.7
2024-05-12 02:00:00,12.6,92,10.8,11.5
2024-05-12 03:00:00,12.5,93,9.7,11.5
2024-05-12 04:00:00,12.3,94,9.4,11.3
2024-05-12 05:00:00,12.6,93,10.2,11.6
2024-05-12 06:00:00,14.0,89,10.6,13.1
2024-05-12 07:00:00,15.8,83,9.4,15.3
2024-05-12 08:00:00,17.8,76,10.5,17.4
2024-05-12 09:00:00,19.6,69,11.2,19.4
2024-05-12 10:00:00,21.0,65,11.2,21.5
2024-05-12 11:00:00,21.8,62,13.0,22.6
2024-05-12 12:00:00,22.1,61,14.4,22.9
2024-05-12 13:00:00,23.4,52,13.7,23.4
2024-05-12 14:00:00,23.1,50,14.1,22.6
2024-05-12 15:00:00,22.7,47,14.8,21.5
2024-05-12 16:00:00,21.7,47,16.2,19.4
2024-05-12 17:00:00,20.5,55,13.8,18.8
2024-05-12 18:00:00,19.3,63,11.2,18.3
2024-05-12 19:00:00,17.8,70,10.4,17.1
2024-05-12 20:00:00,15.7,86,6.6,15.8
2024-05-12 21:00:00,14.2,89,9.1,13.6
2024-05-12 22:00:00,13.1,89,7.4,12.5
2024-05-12 23:00:00,12.8,89,6.3,12.2
2024-05-13 00:00:00,13.0,89,8.3,12.2
2024-05-13 01:00:00,13.8,85,10.7,12.6
2024-05-13 02:00:00,12.8,89,11.5,11.5
2024-05-13 03:00:00,12.0,90,11.2,10.6
2024-05-13 04:00:00,11.3,94,10.9,9.8
2024-05-13 05:00:00,11.4,94,10.0,10.1
2024-05-13 06:00:00,12.6,87,13.3,10.9
2024-05-13 07:00:00,14.5,80,16.6,12.4
2024-05-13 08:00:00,15.6,75,21.2,12.9
2024-05-13 09:00:00,16.6,73,19.9,14.2
2024-05-13 10:00:00,17.1,71,20.3,14.8
2024-05-13 11:00:00,18.3,67,22.4,15.8
2024-05-13 12:00:00,18.1,68,22.1,15.5
2024-05-13 13:00:00,17.2,71,22.0,14.5
2024-05-13 14:00:00,16.8,73,20.4,14.4
2024-05-13 15:00:00,16.8,73,20.7,14.4
2024-05-13 16:00:00,17.3,67,19.2,14.9
2024-05-13 17:00:00,17.6,64,19.5,15.0
2024-05-13 18:00:00,17.5,66,14.0,15.8
2024-05-13 19:00:00,16.4,72,12.8,15.0
2024-05-13 20:00:00,15.9,74,14.3,14.2
2024-05-13 21:00:00,15.8,74,14.3,14.0
2024-05-13 22:00:00,15.0,77,13.7,13.3
2024-05-13 23:00:00,14.6,80,13.2,13.0
2024-05-14 00:00:00,14.3,83,13.1,12.9
2024-05-14 01:00:00,14.7,83,8.9,14.0
2024-05-14 02:00:00,14.7,84,6.6,14.4
2024-05-14 03:00:00,14.6,85,8.9,14.0
2024-05-14 04:00:00,14.6,86,11.0,13.7
2024-05-14 05:00:00,14.3,91,9.5,13.8
2024-05-14 06:00:00,14.2,93,8.0,14.1
2024-05-14 07:00:00,14.3,94,7.6,14.2
2024-05-14 08:00:00,14.0,91,10.2,13.3
2024-05-14 09:00:00,14.0,85,11.9,12.8
2024-05-14 10:00:00,14.1,85,14.3,12.5
2024-05-14 11:00:00,14.4,84,15.5,12.6
2024-05-14 12:00:00,15.5,78,18.4,13.4
2024-05-14 13:00:00,15.0,81,15.5,13.2
2024-05-14 14:00:00,15.0,80,13.5,13.6
2024-05-14 15:00:00,16.2,71,17.7,13.9
2024-05-14 16:00:00,16.0,71,16.9,13.8
2024-05-14 17:00:00,15.6,77,15.9,13.8
2024-05-14 18:00:00,15.0,80,13.0,13.6
2024-05-14 19:00:00,14.4,83,14.1,12.8
2024-05-14 20:00:00,14.2,82,14.6,12.4
2024-05-14 21:00:00,13.9,84,15.0,12.2
2024-05-14 22:00:00,13.6,87,14.1,12.0
2024-05-14 23:00:00,13.5,89,13.7,12.0
2024-05-15 00:00:00,13.4,90,13.0,12.0
2024-05-15 01:00:00,13.2,92,10.4,12.3
2024-05-15 02:00:00,13.1,94,9.4,12.4
2024-05-15 03:00:00,12.9,96,9.4,12.2
2024-05-15 04:00:00,12.6,96,9.4,11.8
2024-05-15 05:00:00,12.6,96,8.5,12.0
2024-05-15 06:00:00,13.3,94,8.4,12.8
2024-05-15 07:00:00,14.3,87,9.8,13.6
2024-05-15 08:00:00,15.2,80,9.9,14.3
2024-05-15 09:00:00,15.7,75,11.5,14.4
2024-05-15 10:00:00,15.6,74,10.4,14.4
2024-05-15 11:00:00,15.9,73,10.4,14.7
2024-05-15 12:00:00,16.3,69,11.1,14.9
2024-05-15 13:00:00,19.3,54,13.0,18.3
2024-05-15 14:00:00,19.5,52,13.3,18.4
2024-05-15 15:00:00,19.3,53,12.7,17.9
2024-05-15 16:00:00,18.8,55,12.3,16.9
2024-05-15 17:00:00,18.2,57,11.2,16.4
2024-05-15 18:00:00,17.4,60,8.5,16.1
2024-05-15 19:00:00,15.7,72,5.6,15.1
2024-05-15 20:00:00,13.3,82,6.6,12.4
2024-05-15 21:00:00,12.6,88,7.1,11.8
2024-05-15 22:00:00,11.9,93,6.3,11.2
2024-05-15 23:00:00,10.6,97,8.1,9.5
