time,temperature,humidity,windspeed,apparent_temperature,carbon_intensity_forecast,carbon_intensity_actual,carbon_intensity_index,cost_p_per_kwh
2024-04-21 20:00:00+00:00,,,,,161.5,160.5,moderate,17.976
2024-04-21 21:00:00+00:00,,,,,153.5,156.5,moderate,14.931000000000001
2024-04-21 22:00:00+00:00,,,,,142.5,157.5,moderate,14.196
2024-04-21 23:00:00+00:00,,,,,143.0,165.5,moderate,13.818
2024-04-22 00:00:00+00:00,,,,,168.5,168.5,moderate,13.818
2024-04-22 01:00:00+00:00,,,,,172.0,165.0,moderate,13.3875
2024-04-22 02:00:00+00:00,,,,,170.5,166.0,moderate,13.692
2024-04-22 03:00:00+00:00,,,,,172.5,173.0,moderate,13.440000000000001
2024-04-22 04:00:00+00:00,,,,,182.0,196.0,moderate,16.8735
2024-04-22 05:00:00+00:00,,,,,199.5,210.0,high,20.853
2024-04-22 06:00:00+00:00,,,,,209.0,198.5,high,22.060499999999998
2024-04-22 07:00:00+00:00,,,,,195.0,195.0,high,17.8395
2024-04-22 08:00:00+00:00,,,,,191.5,190.0,moderate,16.149
2024-04-22 09:00:00+00:00,,,,,187.0,191.0,high,15.214500000000001
2024-04-22 10:00:00+00:00,,,,,189.0,187.0,moderate,14.889
2024-04-22 11:00:00+00:00,,,,,184.0,184.5,moderate,15.1305
2024-04-22 12:00:00+00:00,,,,,182.0,187.5,moderate,14.154
2024-04-22 13:00:00+00:00,,,,,186.5,191.0,high,13.608
2024-04-22 14:00:00+00:00,,,,,194.5,199.5,high,13.65
2024-04-22 15:00:00+00:00,,,,,196.0,206.0,high,27.509999999999998
2024-04-22 16:00:00+00:00,,,,,201.0,202.0,high,29.924999999999997
2024-04-22 17:00:00+00:00,,,,,207.5,213.5,high,31.899
2024-04-22 18:00:00+00:00,,,,,218.5,217.5,high,18.963
2024-04-22 19:00:00+00:00,,,,,220.5,217.0,high,17.8815
2024-04-22 20:00:00+00:00,,,,,220.5,208.0,high,15.96
2024-04-22 21:00:00+00:00,,,,,241.5,188.0,high,15.6765
2024-04-22 22:00:00+00:00,,,,,189.0,172.5,moderate,14.66325
2024-04-22 23:00:00+00:00,,,,,175.5,166.5,moderate,14.175
2024-04-23 00:00:00+00:00,,,,,172.0,162.5,moderate,14.395499999999998
2024-04-23 01:00:00+00:00,,,,,165.0,154.0,moderate,13.6395
2024-04-23 02:00:00+00:00,,,,,157.5,152.0,moderate,13.345500000000001
2024-04-23 03:00:00+00:00,,,,,155.5,153.5,moderate,13.23
2024-04-23 04:00:00+00:00,,,,,160.0,173.0,moderate,16.506
2024-04-23 05:00:00+00:00,,,,,187.0,185.0,moderate,21.987000000000002
2024-04-23 06:00:00+00:00,,,,,179.0,182.5,moderate,22.26
2024-04-23 07:00:00+00:00,,,,,179.5,177.0,moderate,19.036499999999997
2024-04-23 08:00:00+00:00,,,,,177.5,164.0,moderate,15.5925
2024-04-23 09:00:00+00:00,,,,,164.0,152.5,moderate,13.534500000000001
2024-04-23 10:00:00+00:00,,,,,150.0,129.0,moderate,14.091000000000001
2024-04-23 11:00:00+00:00,,,,,129.5,118.5,moderate,13.649999999999999
2024-04-23 12:00:00+00:00,,,,,117.0,106.0,low,13.209
2024-04-23 13:00:00+00:00,,,,,106.0,110.0,low,12.978000000000002
2024-04-23 14:00:00+00:00,,,,,99.5,121.5,moderate,13.146
2024-04-23 15:00:00+00:00,,,,,123.0,122.0,moderate,26.544
2024-04-23 16:00:00+00:00,,,,,134.5,126.5,moderate,27.153
2024-04-23 17:00:00+00:00,,,,,141.5,141.0,moderate,31.3425
2024-04-23 18:00:00+00:00,,,,,152.5,151.5,moderate,19.11
2024-04-23 19:00:00+00:00,,,,,153.0,154.0,moderate,18.186
2024-04-23 20:00:00+00:00,,,,,146.0,144.0,moderate,16.296
2024-04-23 21:00:00+00:00,,,,,137.5,110.5,moderate,15.350999999999999
2024-04-23 22:00:00+00:00,,,,,122.5,85.5,low,13.2615
2024-04-23 23:00:00+00:00,,,,,110.5,82.0,low,12.589500000000001
2024-04-24 00:00:00+00:00,,,,,89.0,80.5,low,12.495000000000001
2024-04-24 01:00:00+00:00,,,,,87.5,87.5,low,12.39
2024-04-24 02:00:00+00:00,,,,,88.0,85.5,low,12.9255
2024-04-24 03:00:00+00:00,,,,,90.5,92.5,low,12.778500000000001
2024-04-24 04:00:00+00:00,,,,,97.0,119.0,low,14.469000000000001
2024-04-24 05:00:00+00:00,,,,,127.5,138.0,moderate,17.493000000000002
2024-04-24 06:00:00+00:00,,,,,146.5,137.0,moderate,19.866
2024-04-24 07:00:00+00:00,,,,,134.0,126.5,moderate,18.13875
2024-04-24 08:00:00+00:00,,,,,113.5,121.5,moderate,14.8575
2024-04-24 09:00:00+00:00,,,,,114.5,119.0,moderate,13.7025
2024-04-24 10:00:00+00:00,,,,,116.5,120.5,moderate,13.7235
2024-04-24 11:00:00+00:00,,,,,119.0,119.5,moderate,13.587
2024-04-24 12:00:00+00:00,,,,,115.0,117.5,moderate,12.94125
2024-04-24 13:00:00+00:00,,,,,116.0,115.0,moderate,12.915
2024-04-24 14:00:00+00:00,,,,,114.0,124.0,moderate,13.271999999999998
2024-04-24 15:00:00+00:00,,,,,133.5,139.5,moderate,27.1005
2024-04-24 16:00:00+00:00,,,,,143.5,160.5,moderate,28.245
2024-04-24 17:00:00+00:00,,,,,165.0,167.0,moderate,29.683500000000002
2024-04-24 18:00:00+00:00,,,,,172.0,174.5,moderate,19.724249999999998
2024-04-24 19:00:00+00:00,,,,,182.5,174.5,moderate,19.6035
2024-04-24 20:00:00+00:00,,,,,180.0,176.5,moderate,18.84225
2024-04-24 21:00:00+00:00,,,,,173.5,162.0,moderate,16.31175
2024-04-24 22:00:00+00:00,,,,,158.0,154.5,moderate,15.75
2024-04-24 23:00:00+00:00,,,,,153.0,163.0,moderate,14.154
2024-04-25 00:00:00+00:00,,,,,166.0,163.5,moderate,13.524000000000001
2024-04-25 01:00:00+00:00,,,,,164.5,149.5,moderate,13.3665
2024-04-25 02:00:00+00:00,,,,,145.0,147.5,moderate,12.621
2024-04-25 03:00:00+00:00,,,,,145.0,154.0,moderate,13.209
2024-04-25 04:00:00+00:00,,,,,169.0,168.5,moderate,15.372
2024-04-25 05:00:00+00:00,,,,,181.5,188.5,high,19.0365
2024-04-25 06:00:00+00:00,,,,,196.0,181.0,moderate,20.475
2024-04-25 07:00:00+00:00,,,,,179.5,170.5,moderate,18.648
2024-04-25 08:00:00+00:00,,,,,170.0,164.5,moderate,15.434999999999999
2024-04-25 09:00:00+00:00,,,,,167.0,158.0,moderate,14.9835
2024-04-25 10:00:00+00:00,,,,,159.5,150.0,moderate,13.649999999999999
2024-04-25 11:00:00+00:00,,,,,150.0,154.5,moderate,13.3875
2024-04-25 12:00:00+00:00,,,,,156.5,159.0,moderate,13.277249999999999
2024-04-25 13:00:00+00:00,,,,,163.0,162.5,moderate,13.209
2024-04-25 14:00:00+00:00,,,,,167.0,181.0,moderate,13.8285
2024-04-25 15:00:00+00:00,,,,,175.0,195.5,high,27.111
2024-04-25 16:00:00+00:00,,,,,196.5,199.0,high,30.3555
2024-04-25 17:00:00+00:00,,,,,204.5,206.0,high,32.864999999999995
2024-04-25 18:00:00+00:00,,,,,208.0,212.0,high,20.5275
2024-04-25 19:00:00+00:00,,,,,218.0,218.5,high,20.475
2024-04-25 20:00:00+00:00,,,,,224.0,215.5,high,17.0625
2024-04-25 21:00:00+00:00,,,,,218.0,187.0,high,14.826
2024-04-25 22:00:00+00:00,,,,,196.5,173.5,moderate,13.776
2024-04-25 23:00:00+00:00,,,,,160.0,166.5,moderate,13.3245
2024-04-26 00:00:00+00:00,,,,,171.0,168.5,moderate,13.335
2024-04-26 01:00:00+00:00,,,,,168.5,166.0,moderate,13.419
2024-04-26 02:00:00+00:00,,,,,167.0,165.0,moderate,13.3035
2024-04-26 03:00:00+00:00,,,,,169.5,171.0,moderate,13.440000000000001
2024-04-26 04:00:00+00:00,,,,,183.0,187.5,moderate,15.036000000000001
2024-04-26 05:00:00+00:00,,,,,199.5,208.5,high,18.81075
2024-04-26 06:00:00+00:00,,,,,209.0,211.0,high,18.322499999999998
2024-04-26 07:00:00+00:00,,,,,212.5,197.5,high,20.191499999999998
2024-04-26 08:00:00+00:00,,,,,197.0,191.5,high,18.857999999999997
2024-04-26 09:00:00+00:00,,,,,191.5,188.5,high,16.3485
2024-04-26 10:00:00+00:00,,,,,191.5,183.0,moderate,15.036000000000001
2024-04-26 11:00:00+00:00,,,,,182.5,180.5,moderate,14.91
2024-04-26 12:00:00+00:00,,,,,187.5,174.5,moderate,14.001750000000001
2024-04-26 13:00:00+00:00,,,,,178.5,184.5,moderate,13.335
2024-04-26 14:00:00+00:00,,,,,187.0,209.0,high,13.629
2024-04-26 15:00:00+00:00,,,,,208.0,221.0,high,27.93
2024-04-26 16:00:00+00:00,,,,,220.0,224.5,high,30.313499999999998
2024-04-26 17:00:00+00:00,,,,,226.0,227.5,high,33.411
2024-04-26 18:00:00+00:00,,,,,225.5,233.0,high,20.853
2024-04-26 19:00:00+00:00,,,,,230.0,237.0,high,19.204500000000003
2024-04-26 20:00:00+00:00,,,,,233.0,231.5,high,18.06
2024-04-26 21:00:00+00:00,,,,,227.0,205.5,high,14.2905
2024-04-26 22:00:00+00:00,,,,,211.5,195.0,high,16.24875
2024-04-26 23:00:00+00:00,,,,,187.0,189.0,high,16.04925
2024-04-27 00:00:00+00:00,,,,,184.5,187.5,moderate,16.0965
2024-04-27 01:00:00+00:00,,,,,179.5,178.5,moderate,15.592500000000001
2024-04-27 02:00:00+00:00,,,,,174.0,166.5,moderate,15.015
2024-04-27 03:00:00+00:00,,,,,167.0,161.5,moderate,14.322
2024-04-27 04:00:00+00:00,,,,,162.0,157.0,moderate,13.245750000000001
2024-04-27 05:00:00+00:00,,,,,155.0,153.5,moderate,14.553
2024-04-27 06:00:00+00:00,,,,,157.0,151.5,moderate,15.6555
2024-04-27 07:00:00+00:00,,,,,151.5,149.5,moderate,15.96
2024-04-27 08:00:00+00:00,,,,,145.5,149.5,moderate,17.787
2024-04-27 09:00:00+00:00,,,,,144.5,152.5,moderate,17.64
2024-04-27 10:00:00+00:00,,,,,145.0,155.0,moderate,16.59
2024-04-27 11:00:00+00:00,,,,,149.5,154.5,moderate,16.7265
2024-04-27 12:00:00+00:00,,,,,148.5,153.5,moderate,15.16725
2024-04-27 13:00:00+00:00,,,,,145.5,155.5,moderate,12.9885
2024-04-27 14:00:00+00:00,,,,,155.0,154.0,moderate,12.9885
2024-04-27 15:00:00+00:00,,,,,155.5,161.5,moderate,27.4575
2024-04-27 16:00:00+00:00,,,,,163.0,160.0,moderate,30.134999999999998
2024-04-27 17:00:00+00:00,,,,,160.5,157.5,moderate,32.129999999999995
2024-04-27 18:00:00+00:00,,,,,155.0,165.5,moderate,18.3645
2024-04-27 19:00:00+00:00,,,,,163.0,161.5,moderate,15.54
2024-04-27 20:00:00+00:00,,,,,158.5,143.0,moderate,14.721
2024-04-27 21:00:00+00:00,,,,,145.0,122.0,moderate,16.275
2024-04-27 22:00:00+00:00,,,,,125.0,110.0,moderate,17.451
2024-04-27 23:00:00+00:00,,,,,111.5,106.5,low,16.631999999999998
2024-04-28 00:00:00+00:00,,,,,102.0,112.5,moderate,15.9075
2024-04-28 01:00:00+00:00,,,,,103.0,100.0,low,14.1645
2024-04-28 02:00:00+00:00,,,,,98.0,86.5,low,11.969999999999999
2024-04-28 03:00:00+00:00,,,,,86.5,87.5,low,10.479
2024-04-28 04:00:00+00:00,,,,,88.5,92.5,low,11.318999999999999
2024-04-28 05:00:00+00:00,,,,,90.0,99.0,low,11.55
2024-04-28 06:00:00+00:00,,,,,103.0,97.5,low,12.789000000000001
2024-04-28 07:00:00+00:00,,,,,93.5,96.5,low,15.015
2024-04-28 08:00:00+00:00,,,,,94.0,91.5,low,17.304000000000002
2024-04-28 09:00:00+00:00,,,,,84.0,90.5,low,17.556
2024-04-28 10:00:00+00:00,,,,,84.0,86.0,low,17.85
2024-04-28 11:00:00+00:00,,,,,81.5,75.5,low,17.535
2024-04-28 12:00:00+00:00,,,,,75.0,72.5,low,14.783999999999999
2024-04-28 13:00:00+00:00,,,,,68.0,72.0,low,10.983
2024-04-28 14:00:00+00:00,,,,,72.0,77.5,low,11.949
2024-04-28 15:00:00+00:00,,,,,79.5,96.0,low,26.575499999999998
2024-04-28 16:00:00+00:00,,,,,96.0,105.5,low,28.938
2024-04-28 17:00:00+00:00,,,,,107.0,107.5,low,29.61
2024-04-28 18:00:00+00:00,,,,,99.0,112.5,moderate,18.3855
2024-04-28 19:00:00+00:00,,,,,98.5,109.5,moderate,16.6005
2024-04-28 20:00:00+00:00,,,,,86.5,92.0,low,16.1385
2024-04-28 21:00:00+00:00,,,,,79.0,66.5,low,13.3875
2024-04-28 22:00:00+00:00,,,,,56.5,61.0,low,11.76
2024-04-28 23:00:00+00:00,,,,,69.0,59.5,low,10.794
2024-04-29 00:00:00+00:00,,,,,64.0,68.0,low,11.686499999999999
2024-04-29 01:00:00+00:00,,,,,61.5,64.5,low,12.6
2024-04-29 02:00:00+00:00,,,,,67.0,68.5,low,12.6
2024-04-29 03:00:00+00:00,,,,,67.0,89.0,low,13.177499999999998
2024-04-29 04:00:00+00:00,,,,,89.0,109.5,low,14.2905
2024-04-29 05:00:00+00:00,,,,,104.5,113.5,moderate,17.808
2024-04-29 06:00:00+00:00,,,,,99.5,95.5,low,18.05475
2024-04-29 07:00:00+00:00,,,,,83.5,77.0,low,15.666
2024-04-29 08:00:00+00:00,,,,,66.0,58.0,low,13.8705
2024-04-29 09:00:00+00:00,,,,,52.5,49.0,low,12.831
2024-04-29 10:00:00+00:00,,,,,45.0,48.0,low,11.445
2024-04-29 11:00:00+00:00,,,,,45.0,40.5,low,10.605
2024-04-29 12:00:00+00:00,,,,,41.5,40.5,low,9.6915
2024-04-29 13:00:00+00:00,,,,,34.0,37.5,low,8.988
2024-04-29 14:00:00+00:00,,,,,51.5,44.5,low,8.925
2024-04-29 15:00:00+00:00,,,,,46.5,76.5,low,25.725
2024-04-29 16:00:00+00:00,,,,,64.0,104.5,low,28.644
2024-04-29 17:00:00+00:00,,,,,89.0,116.5,moderate,31.794
2024-04-29 18:00:00+00:00,,,,,114.0,122.0,moderate,19.845
2024-04-29 19:00:00+00:00,,,,,119.5,118.5,moderate,18.081
2024-04-29 20:00:00+00:00,,,,,115.5,103.5,low,15.225000000000001
2024-04-29 21:00:00+00:00,,,,,106.0,75.0,low,14.385
2024-04-29 22:00:00+00:00,,,,,91.0,58.5,low,13.167
2024-04-29 23:00:00+00:00,,,,,84.5,63.5,low,11.865
2024-04-30 00:00:00+00:00,,,,,70.0,63.0,low,12.3375
2024-04-30 01:00:00+00:00,,,,,68.5,61.5,low,12.3165
2024-04-30 02:00:00+00:00,,,,,66.5,58.5,low,10.184999999999999
2024-04-30 03:00:00+00:00,,,,,64.5,59.0,low,12.39525
2024-04-30 04:00:00+00:00,,,,,65.5,61.5,low,14.5215
2024-04-30 05:00:00+00:00,,,,,71.0,66.0,low,18.060000000000002
2024-04-30 06:00:00+00:00,,,,,72.0,60.5,low,18.44325
2024-04-30 07:00:00+00:00,,,,,60.5,54.5,low,17.808
2024-04-30 08:00:00+00:00,,,,,55.5,46.0,low,13.2195
2024-04-30 09:00:00+00:00,,,,,48.5,44.0,low,9.86475
2024-04-30 10:00:00+00:00,,,,,46.0,40.0,low,10.815000000000001
2024-04-30 11:00:00+00:00,,,,,42.0,37.5,low,9.765
2024-04-30 12:00:00+00:00,,,,,41.0,38.0,low,8.547
2024-04-30 13:00:00+00:00,,,,,40.0,46.5,low,8.221499999999999
2024-04-30 14:00:00+00:00,,,,,41.0,58.0,low,10.2165
2024-04-30 15:00:00+00:00,,,,,49.5,78.5,low,24.9795
2024-04-30 16:00:00+00:00,,,,,77.0,102.5,low,26.6175
2024-04-30 17:00:00+00:00,,,,,97.0,117.5,moderate,27.9195
2024-04-30 18:00:00+00:00,,,,,112.5,123.5,moderate,17.713500000000003
2024-04-30 19:00:00+00:00,,,,,117.5,126.0,moderate,17.808
2024-04-30 20:00:00+00:00,,,,,121.0,117.5,moderate,16.065
2024-04-30 21:00:00+00:00,,,,,115.5,101.5,low,14.343
2024-04-30 22:00:00+00:00,,,,,109.5,99.0,low,13.125
2024-04-30 23:00:00+00:00,,,,,110.0,113.5,moderate,11.991
2024-05-01 00:00:00+00:00,,,,,106.5,108.5,moderate,12.589500000000001
2024-05-01 01:00:00+00:00,,,,,108.5,104.0,low,12.6525
2024-05-01 02:00:00+00:00,,,,,104.0,111.0,low,11.8335
2024-05-01 03:00:00+00:00,,,,,110.0,116.0,moderate,12.411
2024-05-01 04:00:00+00:00,,,,,117.5,137.5,moderate,13.629
2024-05-01 05:00:00+00:00,,,,,137.5,172.0,moderate,15.781500000000001
2024-05-01 06:00:00+00:00,,,,,183.5,180.5,moderate,16.275
2024-05-01 07:00:00+00:00,,,,,180.5,173.5,moderate,17.04675
2024-05-01 08:00:00+00:00,,,,,166.5,162.5,moderate,16.9785
2024-05-01 09:00:00+00:00,,,,,157.0,147.5,moderate,17.535
2024-05-01 10:00:00+00:00,,,,,145.0,142.0,moderate,16.1595
2024-05-01 11:00:00+00:00,,,,,140.0,134.0,moderate,14.972999999999999
2024-05-01 12:00:00+00:00,,,,,133.0,132.5,moderate,14.0595
2024-05-01 13:00:00+00:00,,,,,127.5,138.0,moderate,13.335
2024-05-01 14:00:00+00:00,,,,,141.0,140.0,moderate,13.335
2024-05-01 15:00:00+00:00,,,,,145.5,134.5,moderate,27.09
2024-05-01 16:00:00+00:00,,,,,146.5,134.0,moderate,29.2215
2024-05-01 17:00:00+00:00,,,,,139.5,131.5,moderate,29.756999999999998
2024-05-01 18:00:00+00:00,,,,,134.0,133.0,moderate,17.82375
2024-05-01 19:00:00+00:00,,,,,136.5,126.5,moderate,16.4115
2024-05-01 20:00:00+00:00,,,,,125.5,108.0,moderate,14.68425
2024-05-01 21:00:00+00:00,,,,,114.0,77.5,low,11.445
2024-05-01 22:00:00+00:00,,,,,96.0,60.5,low,15.078
2024-05-01 23:00:00+00:00,,,,,83.5,60.0,low,12.242999999999999
2024-05-02 00:00:00+00:00,,,,,66.0,59.5,low,11.76
2024-05-02 01:00:00+00:00,,,,,67.0,60.5,low,9.9015
2024-05-02 02:00:00+00:00,,,,,66.0,64.0,low,9.155999999999999
2024-05-02 03:00:00+00:00,,,,,69.0,68.0,low,9.66
2024-05-02 04:00:00+00:00,,,,,72.5,65.0,low,11.402999999999999
2024-05-02 05:00:00+00:00,,,,,70.0,74.5,low,14.0805
2024-05-02 06:00:00+00:00,,,,,82.5,78.5,low,17.22
2024-05-02 07:00:00+00:00,,,,,83.5,79.0,low,17.304000000000002
2024-05-02 08:00:00+00:00,,,,,83.0,71.0,low,16.884
2024-05-02 09:00:00+00:00,,,,,83.0,62.5,low,14.594999999999999
2024-05-02 10:00:00+00:00,,,,,76.5,53.5,low,13.7865
2024-05-02 11:00:00+00:00,,,,,68.5,52.5,low,12.033
2024-05-02 12:00:00+00:00,,,,,68.0,50.0,low,9.87
2024-05-02 13:00:00+00:00,,,,,62.0,52.0,low,8.1795
2024-05-02 14:00:00+00:00,,,,,64.0,58.0,low,8.715
2024-05-02 15:00:00+00:00,,,,,66.0,76.0,low,24.0765
2024-05-02 16:00:00+00:00,,,,,63.0,92.0,low,27.4575
2024-05-02 17:00:00+00:00,,,,,95.0,106.5,low,28.413
2024-05-02 18:00:00+00:00,,,,,109.0,113.0,moderate,16.779
2024-05-02 19:00:00+00:00,,,,,115.0,114.5,moderate,16.401000000000003
2024-05-02 20:00:00+00:00,,,,,117.0,95.5,low,16.317
2024-05-02 21:00:00+00:00,,,,,105.0,76.5,low,13.797
2024-05-02 22:00:00+00:00,,,,,78.0,69.5,low,16.3905
2024-05-02 23:00:00+00:00,,,,,64.0,69.5,low,14.721
2024-05-03 00:00:00+00:00,,,,,67.5,70.5,low,13.356
2024-05-03 01:00:00+00:00,,,,,73.0,71.0,low,13.545
2024-05-03 02:00:00+00:00,,,,,71.5,74.0,low,13.2405
2024-05-03 03:00:00+00:00,,,,,79.0,79.0,low,13.314
2024-05-03 04:00:00+00:00,,,,,80.0,103.0,low,12.978
2024-05-03 05:00:00+00:00,,,,,97.5,132.5,moderate,14.5845
2024-05-03 06:00:00+00:00,,,,,138.5,133.5,moderate,15.865499999999999
2024-05-03 07:00:00+00:00,,,,,137.0,124.0,moderate,18.322499999999998
2024-05-03 08:00:00+00:00,,,,,122.0,119.5,moderate,17.8185
2024-05-03 09:00:00+00:00,,,,,115.0,118.0,moderate,18.490499999999997
2024-05-03 10:00:00+00:00,,,,,108.0,112.0,moderate,16.621499999999997
2024-05-03 11:00:00+00:00,,,,,106.0,113.0,moderate,16.558500000000002
2024-05-03 12:00:00+00:00,,,,,107.5,110.0,moderate,13.902000000000001
2024-05-03 13:00:00+00:00,,,,,108.0,109.5,low,13.167
2024-05-03 14:00:00+00:00,,,,,108.0,120.0,moderate,13.356
2024-05-03 15:00:00+00:00,,,,,122.0,135.0,moderate,26.88
2024-05-03 16:00:00+00:00,,,,,135.5,142.5,moderate,28.9695
2024-05-03 17:00:00+00:00,,,,,147.5,142.5,moderate,30.323999999999998
2024-05-03 18:00:00+00:00,,,,,135.0,150.0,moderate,18.322499999999998
2024-05-03 19:00:00+00:00,,,,,146.0,149.5,moderate,18.112499999999997
2024-05-03 20:00:00+00:00,,,,,138.5,147.5,moderate,15.708
2024-05-03 21:00:00+00:00,,,,,142.0,127.0,moderate,14.9835
2024-05-03 22:00:00+00:00,,,,,140.0,107.5,low,15.015
2024-05-03 23:00:00+00:00,,,,,118.5,106.5,low,13.1775
2024-05-04 00:00:00+00:00,,,,,116.0,108.5,low,13.5765
2024-05-04 01:00:00+00:00,,,,,112.0,109.0,low,13.524000000000001
2024-05-04 02:00:00+00:00,,,,,114.0,113.0,moderate,13.345500000000001
2024-05-04 03:00:00+00:00,,,,,120.0,114.5,moderate,13.471499999999999
2024-05-04 04:00:00+00:00,,,,,120.0,112.5,moderate,13.524000000000001
2024-05-04 05:00:00+00:00,,,,,116.0,117.0,moderate,14.49
2024-05-04 06:00:00+00:00,,,,,117.5,124.5,moderate,14.2905
2024-05-04 07:00:00+00:00,,,,,117.5,126.5,moderate,13.565999999999999
2024-05-04 08:00:00+00:00,,,,,113.0,114.0,moderate,16.8
2024-05-04 09:00:00+00:00,,,,,102.5,107.0,low,15.96
2024-05-04 10:00:00+00:00,,,,,98.5,101.5,low,15.855
2024-05-04 11:00:00+00:00,,,,,93.5,98.5,low,13.923
2024-05-04 12:00:00+00:00,,,,,95.0,97.0,low,13.1775
2024-05-04 13:00:00+00:00,,,,,99.5,104.5,low,13.314
2024-05-04 14:00:00+00:00,,,,,105.5,118.5,moderate,13.2405
2024-05-04 15:00:00+00:00,,,,,122.0,141.0,moderate,25.9245
2024-05-04 16:00:00+00:00,,,,,151.0,160.0,moderate,29.778
2024-05-04 17:00:00+00:00,,,,,173.0,171.0,moderate,32.665499999999994
2024-05-04 18:00:00+00:00,,,,,182.5,183.0,moderate,20.7165
2024-05-04 19:00:00+00:00,,,,,188.0,189.0,moderate,18.5955
2024-05-04 20:00:00+00:00,,,,,188.5,190.0,high,17.5245
2024-05-04 21:00:00+00:00,,,,,192.5,174.0,moderate,14.1015
2024-05-04 22:00:00+00:00,,,,,183.5,158.5,moderate,18.354
2024-05-04 23:00:00+00:00,,,,,180.5,153.5,moderate,16.9785
2024-05-05 00:00:00+00:00,,,,,159.0,159.5,moderate,15.96
2024-05-05 01:00:00+00:00,,,,,166.5,161.5,moderate,15.666
2024-05-05 02:00:00+00:00,,,,,166.5,160.0,moderate,14.616
2024-05-05 03:00:00+00:00,,,,,166.0,156.5,moderate,15.078
2024-05-05 04:00:00+00:00,,,,,164.5,162.5,moderate,13.503
2024-05-05 05:00:00+00:00,,,,,170.5,168.0,moderate,13.503
2024-05-05 06:00:00+00:00,,,,,171.5,165.5,moderate,14.343
2024-05-05 07:00:00+00:00,,,,,166.5,151.5,moderate,14.175
2024-05-05 08:00:00+00:00,,,,,150.0,139.5,moderate,16.432499999999997
2024-05-05 09:00:00+00:00,,,,,138.5,131.5,moderate,16.317
2024-05-05 10:00:00+00:00,,,,,133.0,129.5,moderate,15.666
2024-05-05 11:00:00+00:00,,,,,131.5,130.5,moderate,16.3065
2024-05-05 12:00:00+00:00,,,,,134.0,136.0,moderate,16.1175
2024-05-05 13:00:00+00:00,,,,,136.5,144.0,moderate,15.776250000000001
2024-05-05 14:00:00+00:00,,,,,143.0,160.0,moderate,16.17
2024-05-05 15:00:00+00:00,,,,,166.0,180.0,moderate,28.917
2024-05-05 16:00:00+00:00,,,,,186.0,188.5,moderate,29.5785
2024-05-05 17:00:00+00:00,,,,,200.0,194.0,high,30.9645
2024-05-05 18:00:00+00:00,,,,,201.5,200.0,high,18.438
2024-05-05 19:00:00+00:00,,,,,205.5,202.0,high,17.997
2024-05-05 20:00:00+00:00,,,,,201.0,197.0,high,18.144
2024-05-05 21:00:00+00:00,,,,,201.0,171.5,moderate,15.403500000000001
2024-05-05 22:00:00+00:00,,,,,177.5,156.0,moderate,16.0545
2024-05-05 23:00:00+00:00,,,,,171.0,157.0,moderate,15.959999999999999
2024-05-06 00:00:00+00:00,,,,,163.5,166.0,moderate,16.254
2024-05-06 01:00:00+00:00,,,,,174.0,164.0,moderate,15.697500000000002
2024-05-06 02:00:00+00:00,,,,,172.5,164.5,moderate,14.826
2024-05-06 03:00:00+00:00,,,,,178.0,171.5,moderate,15.0885
2024-05-06 04:00:00+00:00,,,,,180.5,171.0,moderate,19.4985
2024-05-06 05:00:00+00:00,,,,,176.5,166.0,moderate,19.8765
2024-05-06 06:00:00+00:00,,,,,168.5,162.0,moderate,17.892000000000003
2024-05-06 07:00:00+00:00,,,,,164.0,156.5,moderate,16.023
2024-05-06 08:00:00+00:00,,,,,155.5,146.5,moderate,15.33
2024-05-06 09:00:00+00:00,,,,,145.5,140.0,moderate,15.434999999999999
2024-05-06 10:00:00+00:00,,,,,141.0,134.5,moderate,13.849499999999999
2024-05-06 11:00:00+00:00,,,,,135.5,131.0,moderate,14.122499999999999
2024-05-06 12:00:00+00:00,,,,,131.0,131.0,moderate,13.943999999999999
2024-05-06 13:00:00+00:00,,,,,130.0,132.0,moderate,14.511
2024-05-06 14:00:00+00:00,,,,,136.0,148.0,moderate,14.4795
2024-05-06 15:00:00+00:00,,,,,156.5,170.0,moderate,28.287
2024-05-06 16:00:00+00:00,,,,,179.0,177.5,moderate,31.395
2024-05-06 17:00:00+00:00,,,,,179.5,186.5,moderate,32.718
2024-05-06 18:00:00+00:00,,,,,189.5,192.5,high,20.4225
2024-05-06 19:00:00+00:00,,,,,197.0,192.0,high,19.152
2024-05-06 20:00:00+00:00,,,,,190.5,185.0,moderate,18.6585
2024-05-06 21:00:00+00:00,,,,,176.0,171.0,moderate,16.905
2024-05-06 22:00:00+00:00,,,,,166.5,156.5,moderate,15.12
2024-05-06 23:00:00+00:00,,,,,167.5,155.5,moderate,14.3535
2024-05-07 00:00:00+00:00,,,,,159.0,157.0,moderate,14.112
2024-05-07 01:00:00+00:00,,,,,159.5,159.0,moderate,14.28
2024-05-07 02:00:00+00:00,,,,,166.5,162.0,moderate,13.7865
2024-05-07 03:00:00+00:00,,,,,169.0,171.0,moderate,14.175
2024-05-07 04:00:00+00:00,,,,,176.5,189.5,moderate,14.8995
2024-05-07 05:00:00+00:00,,,,,207.5,191.0,high,19.761
2024-05-07 06:00:00+00:00,,,,,192.0,178.5,moderate,21.882
2024-05-07 07:00:00+00:00,,,,,177.5,164.0,moderate,18.7215
