time,temperature,apparent_temperature,carbon_intensity_forecast,carbon_intensity_actual,carbon_intensity_index,humidity,windspeed,cost_p_per_kwh
2022-11-25 00:00:00+00:00,7.9,5.8,130.5,94.5,low,95.0,9.9,29.316
2022-11-25 01:00:00+00:00,7.9,5.8,126.0,93.0,low,95.0,9.9,29.589
2022-11-25 02:00:00+00:00,7.9,5.8,119.5,84.5,low,95.0,9.9,28.6545
2022-11-25 03:00:00+00:00,7.9,5.8,118.5,77.0,low,95.0,9.9,29.148
2022-11-25 04:00:00+00:00,7.9,5.8,124.5,87.0,low,95.0,9.9,29.4
2022-11-25 05:00:00+00:00,7.9,5.8,131.5,100.5,low,95.0,9.9,29.3685
2022-11-25 06:00:00+00:00,7.9,5.8,139.5,127.0,low,95.0,9.9,31.248
2022-11-25 07:00:00+00:00,7.9,5.8,154.5,150.5,moderate,95.0,9.9,33.123615
2022-11-25 08:00:00+00:00,7.9,5.8,153.0,153.5,moderate,95.0,9.9,35.79723
2022-11-25 09:00:00+00:00,7.9,5.8,147.0,155.0,moderate,95.0,9.9,34.488615
2022-11-25 10:00:00+00:00,7.9,5.8,144.5,148.5,moderate,95.0,9.9,30.87
2022-11-25 11:00:00+00:00,7.9,5.8,142.5,149.0,moderate,95.0,9.9,29.82
2022-11-25 12:00:00+00:00,7.9,5.8,143.5,154.5,moderate,95.0,9.9,29.925
2022-11-25 13:00:00+00:00,7.9,5.8,158.0,157.0,moderate,95.0,9.9,30.282
2022-11-25 14:00:00+00:00,7.9,5.8,169.0,162.0,moderate,95.0,9.9,31.92
2022-11-25 15:00:00+00:00,7.9,5.8,184.0,179.0,moderate,95.0,9.9,31.29
2022-11-25 16:00:00+00:00,7.9,5.8,212.0,185.5,moderate,95.0,9.9,39.3195075
2022-11-25 17:00:00+00:00,7.9,5.8,201.5,180.5,moderate,95.0,9.9,35.8965075
2022-11-25 18:00:00+00:00,7.9,5.8,175.5,178.5,moderate,95.0,9.9,35.79723
2022-11-25 19:00:00+00:00,7.9,5.8,176.0,174.0,moderate,95.0,9.9,35.538615
2022-11-25 20:00:00+00:00,7.9,5.8,171.5,177.0,moderate,95.0,9.9,33.186615
2022-11-25 21:00:00+00:00,7.9,5.8,172.0,179.5,moderate,95.0,9.9,29.3265
2022-11-25 22:00:00+00:00,7.9,5.8,174.5,173.5,moderate,95.0,9.9,29.0535
2022-11-25 23:00:00+00:00,7.9,5.8,162.0,161.0,moderate,95.0,9.9,30.45
2022-11-26 00:00:00+00:00,7.9,5.8,157.5,165.0,moderate,95.0,9.9,27.6885
2022-11-26 01:00:00+00:00,7.9,5.8,150.5,155.5,moderate,95.0,9.9,29.421
2022-11-26 02:00:00+00:00,7.9,5.8,134.0,146.5,moderate,95.0,9.9,26.733
2022-11-26 03:00:00+00:00,7.9,5.8,127.5,151.5,moderate,95.0,9.9,27.3
2022-11-26 04:00:00+00:00,7.9,5.8,119.0,151.5,moderate,95.0,9.9,27.72
2022-11-26 05:00:00+00:00,7.9,5.8,143.5,154.5,moderate,95.0,9.9,27.3
2022-11-26 06:00:00+00:00,7.9,5.8,140.5,156.5,moderate,95.0,9.9,28.875
2022-11-26 07:00:00+00:00,7.9,5.8,144.0,174.5,moderate,95.0,9.9,31.101
2022-11-26 08:00:00+00:00,7.9,5.8,166.0,176.0,moderate,95.0,9.9,31.332
2022-11-26 09:00:00+00:00,7.9,5.8,166.0,172.5,moderate,95.0,9.9,30.45
2022-11-26 10:00:00+00:00,7.9,5.8,153.0,165.5,moderate,95.0,9.9,30.03
2022-11-26 11:00:00+00:00,7.9,5.8,140.0,156.0,moderate,95.0,9.9,31.647
2022-11-26 12:00:00+00:00,7.9,5.8,129.0,155.5,moderate,95.0,9.9,31.437
2022-11-26 13:00:00+00:00,7.9,5.8,132.5,149.0,moderate,95.0,9.9,30.408
2022-11-26 14:00:00+00:00,7.9,5.8,134.0,149.0,moderate,95.0,9.9,30.009
2022-11-26 15:00:00+00:00,7.9,5.8,144.5,149.5,moderate,95.0,9.9,28.6755
2022-11-26 16:00:00+00:00,7.9,5.8,142.0,151.5,moderate,95.0,9.9,35.79723
2022-11-26 17:00:00+00:00,7.9,5.8,144.0,148.5,moderate,95.0,9.9,35.79723
2022-11-26 18:00:00+00:00,7.9,5.8,138.5,145.0,moderate,95.0,9.9,35.79723
2022-11-26 19:00:00+00:00,7.9,5.8,137.5,128.5,moderate,95.0,9.9,33.012
2022-11-26 20:00:00+00:00,7.9,5.8,122.5,120.5,low,95.0,9.9,30.051
2022-11-26 21:00:00+00:00,7.9,5.8,113.0,109.0,low,95.0,9.9,29.505000000000003
2022-11-26 22:00:00+00:00,7.9,5.8,97.5,89.0,low,95.0,9.9,28.392
2022-11-26 23:00:00+00:00,7.9,5.8,80.0,72.5,low,95.0,9.9,23.625
2022-11-27 00:00:00+00:00,7.9,5.8,67.5,69.5,low,95.0,9.9,20.6955
2022-11-27 01:00:00+00:00,7.9,5.8,64.5,74.0,low,95.0,9.9,19.8555
2022-11-27 02:00:00+00:00,7.9,5.8,70.0,76.0,low,95.0,9.9,18.375
2022-11-27 03:00:00+00:00,7.9,5.8,71.5,77.0,low,95.0,9.9,16.674
2022-11-27 04:00:00+00:00,7.9,5.8,77.5,79.5,low,95.0,9.9,19.215
2022-11-27 05:00:00+00:00,7.9,5.8,104.0,81.5,low,95.0,9.9,20.8215
2022-11-27 06:00:00+00:00,7.9,5.8,85.5,96.0,low,95.0,9.9,18.9945
2022-11-27 07:00:00+00:00,7.9,5.8,98.5,139.0,moderate,95.0,9.9,25.725
2022-11-27 08:00:00+00:00,7.9,5.8,140.0,155.5,moderate,95.0,9.9,30.639000000000003
2022-11-27 09:00:00+00:00,7.9,5.8,162.5,171.5,moderate,95.0,9.9,32.34
2022-11-27 10:00:00+00:00,7.9,5.8,173.5,184.0,moderate,95.0,9.9,34.42425
2022-11-27 11:00:00+00:00,7.9,5.8,170.0,194.5,moderate,95.0,9.9,34.551615
2022-11-27 12:00:00+00:00,7.9,5.8,184.0,194.0,moderate,95.0,9.9,34.86
2022-11-27 13:00:00+00:00,7.9,5.8,179.0,199.5,moderate,95.0,9.9,34.173615
2022-11-27 14:00:00+00:00,7.9,5.8,186.0,212.5,high,95.0,9.9,31.122
2022-11-27 15:00:00+00:00,7.9,5.8,202.0,217.5,high,95.0,9.9,34.173615
2022-11-27 16:00:00+00:00,7.9,5.8,215.0,227.5,high,95.0,9.9,37.5450075
2022-11-27 17:00:00+00:00,7.9,5.8,220.5,236.5,high,95.0,9.9,38.011785
2022-11-27 18:00:00+00:00,7.9,5.8,227.5,239.5,high,95.0,9.9,37.3245075
2022-11-27 19:00:00+00:00,7.9,5.8,223.0,236.5,high,95.0,9.9,32.934615
2022-11-27 20:00:00+00:00,7.9,5.8,214.0,228.0,high,95.0,9.9,30.3765
2022-11-27 21:00:00+00:00,7.9,5.8,213.0,232.0,high,95.0,9.9,29.2215
2022-11-27 22:00:00+00:00,7.9,5.8,211.5,226.5,high,95.0,9.9,27.342
2022-11-27 23:00:00+00:00,7.9,5.8,206.5,222.0,high,95.0,9.9,30.03
2022-11-28 00:00:00+00:00,7.9,5.8,207.5,221.5,high,95.0,9.9,30.03
2022-11-28 01:00:00+00:00,7.9,5.8,194.0,222.5,high,95.0,9.9,31.0275
2022-11-28 02:00:00+00:00,7.9,5.8,203.0,219.5,high,95.0,9.9,30.24
2022-11-28 03:00:00+00:00,7.9,5.8,207.0,235.0,high,95.0,9.9,29.463
2022-11-28 04:00:00+00:00,7.9,5.8,217.5,243.5,high,95.0,9.9,31.563
2022-11-28 05:00:00+00:00,7.9,5.8,238.5,257.0,high,95.0,9.9,30.219
2022-11-28 06:00:00+00:00,7.9,5.8,254.0,275.5,high,95.0,9.9,35.370615
2022-11-28 07:00:00+00:00,7.9,5.8,275.0,292.0,high,95.0,9.9,45.9345075
2022-11-28 08:00:00+00:00,7.9,5.8,291.0,295.0,high,95.0,9.9,38.3745075
2022-11-28 09:00:00+00:00,7.9,5.8,293.0,291.0,high,95.0,9.9,35.79723
2022-11-28 10:00:00+00:00,7.9,5.8,323.5,283.0,high,95.0,9.9,35.79723
2022-11-28 11:00:00+00:00,7.9,5.8,280.5,285.0,high,95.0,9.9,36.0750075
2022-11-28 12:00:00+00:00,7.9,5.8,284.0,287.0,high,95.0,9.9,36.5895075
2022-11-28 13:00:00+00:00,7.9,5.8,290.0,291.0,high,95.0,9.9,43.471785
2022-11-28 14:00:00+00:00,7.9,5.8,295.5,298.0,high,95.0,9.9,44.952285
2022-11-28 15:00:00+00:00,7.9,5.8,303.0,296.5,high,95.0,9.9,55.525785
2022-11-28 16:00:00+00:00,7.9,5.8,305.0,281.0,high,95.0,9.9,75.355035
2022-11-28 17:00:00+00:00,7.9,5.8,292.0,280.5,high,95.0,9.9,82.143285
2022-11-28 18:00:00+00:00,7.9,5.8,286.5,281.0,high,95.0,9.9,82.143285
2022-11-28 19:00:00+00:00,7.9,5.8,285.0,290.0,high,95.0,9.9,58.9702575
2022-11-28 20:00:00+00:00,7.9,5.8,297.0,304.0,high,95.0,9.9,45.2625075
2022-11-28 21:00:00+00:00,7.9,5.8,309.0,310.0,very high,95.0,9.9,52.5915075
2022-11-28 22:00:00+00:00,7.9,5.8,308.0,309.0,very high,95.0,9.9,34.8608925
2022-11-28 23:00:00+00:00,7.9,5.8,306.0,301.5,high,95.0,9.9,35.79723
2022-11-29 00:00:00+00:00,7.9,5.8,303.0,300.0,high,95.0,9.9,35.8545075
2022-11-29 01:00:00+00:00,7.9,5.8,298.5,298.5,high,95.0,9.9,35.79723
2022-11-29 02:00:00+00:00,7.9,5.8,292.5,296.0,high,95.0,9.9,35.79723
2022-11-29 03:00:00+00:00,7.9,5.8,288.0,299.0,high,95.0,9.9,35.79723
2022-11-29 04:00:00+00:00,7.9,5.8,295.0,302.0,high,95.0,9.9,35.79723
2022-11-29 05:00:00+00:00,7.9,5.8,302.5,302.0,high,95.0,9.9,35.79723
2022-11-29 06:00:00+00:00,7.9,5.8,303.5,300.0,high,95.0,9.9,50.937285
2022-11-29 07:00:00+00:00,7.9,5.8,297.0,302.5,high,95.0,9.9,57.331785
2022-11-29 08:00:00+00:00,7.9,5.8,297.0,303.0,high,95.0,9.9,60.712785
2022-11-29 09:00:00+00:00,7.9,5.8,297.5,297.0,high,95.0,9.9,63.810285
2022-11-29 10:00:00+00:00,7.9,5.8,299.0,287.0,high,95.0,9.9,60.681285
2022-11-29 11:00:00+00:00,7.9,5.8,291.5,287.5,high,95.0,9.9,58.654785
2022-11-29 12:00:00+00:00,7.9,5.8,291.0,284.0,high,95.0,9.9,56.344785
2022-11-29 13:00:00+00:00,7.9,5.8,288.5,283.0,high,95.0,9.9,59.641785
2022-11-29 14:00:00+00:00,7.9,5.8,288.0,286.5,high,95.0,9.9,62.844285
2022-11-29 15:00:00+00:00,7.9,5.8,286.5,287.5,high,95.0,9.9,61.006785
2022-11-29 16:00:00+00:00,7.9,5.8,288.5,280.0,high,95.0,9.9,76.772535
2022-11-29 17:00:00+00:00,7.9,5.8,282.0,279.5,high,95.0,9.9,82.143285
2022-11-29 18:00:00+00:00,7.9,5.8,281.5,279.0,high,95.0,9.9,69.947535
2022-11-29 19:00:00+00:00,7.9,5.8,280.5,287.0,high,95.0,9.9,55.651785
2022-11-29 20:00:00+00:00,7.9,5.8,296.0,292.0,high,95.0,9.9,46.7745075
2022-11-29 21:00:00+00:00,7.9,5.8,293.5,297.0,high,95.0,9.9,37.9965075
2022-11-29 22:00:00+00:00,7.9,5.8,294.5,295.5,high,95.0,9.9,35.79723
2022-11-29 23:00:00+00:00,7.9,5.8,293.0,292.5,high,95.0,9.9,35.79723
2022-11-30 00:00:00+00:00,7.9,5.8,290.0,297.0,high,95.0,9.9,35.79723
2022-11-30 01:00:00+00:00,7.9,5.8,281.5,298.5,high,95.0,9.9,35.79723
2022-11-30 02:00:00+00:00,7.9,5.8,283.0,294.5,high,95.0,9.9,35.79723
2022-11-30 03:00:00+00:00,7.9,5.8,281.5,292.5,high,95.0,9.9,35.79723
2022-11-30 04:00:00+00:00,7.9,5.8,284.5,297.0,high,95.0,9.9,35.79723
2022-11-30 05:00:00+00:00,7.9,5.8,296.0,295.0,high,95.0,9.9,35.79723
2022-11-30 06:00:00+00:00,7.9,5.8,301.0,294.0,high,95.0,9.9,46.075785
2022-11-30 07:00:00+00:00,7.9,5.8,304.5,299.5,high,95.0,9.9,56.995785
2022-11-30 08:00:00+00:00,7.9,5.8,296.0,297.5,high,95.0,9.9,64.051785
2022-11-30 09:00:00+00:00,7.9,5.8,297.5,295.0,high,95.0,9.9,65.13853499999999
2022-11-30 10:00:00+00:00,7.9,5.8,300.5,289.0,high,95.0,9.9,66.151785
2022-11-30 11:00:00+00:00,7.9,5.8,302.0,281.0,high,95.0,9.9,63.98878499999999
2022-11-30 12:00:00+00:00,7.9,5.8,301.5,284.0,high,95.0,9.9,63.547785
2022-11-30 13:00:00+00:00,7.9,5.8,302.5,287.5,high,95.0,9.9,64.051785
2022-11-30 14:00:00+00:00,7.9,5.8,288.5,290.0,high,95.0,9.9,64.450785
2022-11-30 15:00:00+00:00,7.9,5.8,290.0,280.0,high,95.0,9.9,60.576285
2022-11-30 16:00:00+00:00,7.9,5.8,283.0,270.0,high,95.0,9.9,69.947535
2022-11-30 17:00:00+00:00,7.9,5.8,282.0,270.0,high,95.0,9.9,79.597035
2022-11-30 18:00:00+00:00,7.9,5.8,284.5,271.0,high,95.0,9.9,72.04753500000001
2022-11-30 19:00:00+00:00,7.9,5.8,288.5,284.5,high,95.0,9.9,55.389285
2022-11-30 20:00:00+00:00,7.9,5.8,291.5,296.0,high,95.0,9.9,45.151785
2022-11-30 21:00:00+00:00,7.9,5.8,300.0,301.0,high,95.0,9.9,39.9495075
2022-11-30 22:00:00+00:00,7.9,5.8,298.0,297.5,high,95.0,9.9,36.5265075
2022-11-30 23:00:00+00:00,7.9,5.8,292.5,287.5,high,95.0,9.9,35.79723
2022-12-01 00:00:00+00:00,7.9,5.8,289.0,287.0,high,95.0,9.9,37.3245075
2022-12-01 01:00:00+00:00,7.9,5.8,285.5,282.0,high,95.0,9.9,35.79723
2022-12-01 02:00:00+00:00,7.9,5.8,280.5,275.0,high,95.0,9.9,35.79723
2022-12-01 03:00:00+00:00,7.9,5.8,272.5,272.5,high,95.0,9.9,35.79723
2022-12-01 04:00:00+00:00,7.9,5.8,273.0,277.5,high,95.0,9.9,35.79723
2022-12-01 05:00:00+00:00,7.9,5.8,282.0,288.5,high,95.0,9.9,35.79723
2022-12-01 06:00:00+00:00,7.9,5.8,289.5,298.0,high,95.0,9.9,44.595285
2022-12-01 07:00:00+00:00,7.9,5.8,296.0,303.5,high,95.0,9.9,60.156285
2022-12-01 08:00:00+00:00,7.9,5.8,297.5,302.0,high,95.0,9.9,60.439785
2022-12-01 09:00:00+00:00,7.9,5.8,297.5,295.5,high,95.0,9.9,65.049285
2022-12-01 10:00:00+00:00,7.9,5.8,287.0,293.5,high,95.0,9.9,62.749785
2022-12-01 11:00:00+00:00,7.9,5.8,285.5,293.0,high,95.0,9.9,56.533785
2022-12-01 12:00:00+00:00,7.9,5.8,282.5,291.0,high,95.0,9.9,60.471285
2022-12-01 13:00:00+00:00,7.9,5.8,286.0,298.0,high,95.0,9.9,63.411285
2022-12-01 14:00:00+00:00,7.9,5.8,299.0,302.0,high,95.0,9.9,61.783785
2022-12-01 15:00:00+00:00,7.9,5.8,300.0,293.5,high,95.0,9.9,66.918285
2022-12-01 16:00:00+00:00,7.9,5.8,297.0,279.5,high,95.0,9.9,74.252535
2022-12-01 17:00:00+00:00,7.9,5.8,293.5,282.0,high,95.0,9.9,80.32153500000001
2022-12-01 18:00:00+00:00,7.9,5.8,283.0,285.5,high,95.0,9.9,79.775535
2022-12-01 19:00:00+00:00,7.9,5.8,289.0,292.0,high,95.0,9.9,61.101285
2022-12-01 20:00:00+00:00,7.9,5.8,298.5,296.5,high,95.0,9.9,47.188785
2022-12-01 21:00:00+00:00,7.9,5.8,299.5,306.0,high,95.0,9.9,46.527285000000006
2022-12-01 22:00:00+00:00,7.9,5.8,306.0,297.5,high,95.0,9.9,39.1620075
2022-12-01 23:00:00+00:00,7.9,5.8,297.5,279.0,high,95.0,9.9,38.137785
2022-12-02 00:00:00+00:00,7.9,5.8,280.0,272.0,high,95.0,9.9,37.5345075
2022-12-02 01:00:00+00:00,7.9,5.8,270.0,268.0,high,95.0,9.9,37.5240075
2022-12-02 02:00:00+00:00,7.9,5.8,268.5,264.5,high,95.0,9.9,35.79723
2022-12-02 03:00:00+00:00,7.9,5.8,262.5,266.0,high,95.0,9.9,35.8020075
2022-12-02 04:00:00+00:00,7.9,5.8,262.0,271.0,high,95.0,9.9,37.003785
2022-12-02 05:00:00+00:00,7.9,5.8,259.0,276.5,high,95.0,9.9,42.001785
2022-12-02 06:00:00+00:00,7.9,5.8,278.5,278.0,high,95.0,9.9,47.041785
2022-12-02 07:00:00+00:00,7.9,5.8,275.5,279.5,high,95.0,9.9,56.838285
2022-12-02 08:00:00+00:00,7.9,5.8,273.0,269.0,high,95.0,9.9,55.468035
2022-12-02 09:00:00+00:00,7.9,5.8,266.5,259.5,high,95.0,9.9,53.866785
2022-12-02 10:00:00+00:00,7.9,5.8,254.5,252.0,high,95.0,9.9,54.811785
2022-12-02 11:00:00+00:00,7.9,5.8,252.0,246.0,high,95.0,9.9,54.874785
2022-12-02 12:00:00+00:00,7.9,5.8,243.0,248.5,high,95.0,9.9,54.853785
2022-12-02 13:00:00+00:00,7.9,5.8,246.0,249.0,high,95.0,9.9,56.386785
2022-12-02 14:00:00+00:00,7.9,5.8,245.0,250.0,high,95.0,9.9,52.307535
2022-12-02 15:00:00+00:00,7.9,5.8,249.0,250.0,high,95.0,9.9,50.349285
2022-12-02 16:00:00+00:00,7.9,5.8,246.5,240.0,high,95.0,9.9,69.511785
2022-12-02 17:00:00+00:00,7.9,5.8,238.0,235.0,high,95.0,9.9,70.719285
2022-12-02 18:00:00+00:00,7.9,5.8,228.5,228.0,high,95.0,9.9,63.600285
2022-12-02 19:00:00+00:00,7.9,5.8,225.0,226.0,high,95.0,9.9,45.792285
2022-12-02 20:00:00+00:00,7.9,5.8,215.5,217.5,high,95.0,9.9,42.211785
2022-12-02 21:00:00+00:00,7.9,5.8,205.0,206.0,high,95.0,9.9,41.4300075
2022-12-02 22:00:00+00:00,7.9,5.8,174.0,185.0,moderate,95.0,9.9,39.644535000000005
2022-12-02 23:00:00+00:00,7.9,5.8,155.5,165.0,moderate,95.0,9.9,35.79723
2022-12-03 00:00:00+00:00,7.9,5.8,159.5,154.5,moderate,95.0,9.9,39.4245075
2022-12-03 01:00:00+00:00,7.9,5.8,158.0,153.0,moderate,95.0,9.9,35.79723
2022-12-03 02:00:00+00:00,7.9,5.8,132.0,143.0,moderate,95.0,9.9,35.79723
2022-12-03 03:00:00+00:00,7.9,5.8,132.5,131.5,moderate,95.0,9.9,35.79723
2022-12-03 04:00:00+00:00,7.9,5.8,118.5,133.0,moderate,95.0,9.9,35.79723
2022-12-03 05:00:00+00:00,7.9,5.8,110.5,137.0,moderate,95.0,9.9,35.79723
2022-12-03 06:00:00+00:00,7.9,5.8,110.0,153.0,moderate,95.0,9.9,35.79723
2022-12-03 07:00:00+00:00,7.9,5.8,150.5,186.5,moderate,95.0,9.9,38.7945075
2022-12-03 08:00:00+00:00,7.9,5.8,136.5,207.5,moderate,95.0,9.9,37.9965075
2022-12-03 09:00:00+00:00,7.9,5.8,186.0,212.5,high,95.0,9.9,43.251285
2022-12-03 10:00:00+00:00,7.9,5.8,190.0,211.5,high,95.0,9.9,43.912785
2022-12-03 11:00:00+00:00,7.9,5.8,192.0,212.0,high,95.0,9.9,43.020285
2022-12-03 12:00:00+00:00,7.9,5.8,191.5,210.5,high,95.0,9.9,42.243285
2022-12-03 13:00:00+00:00,7.9,5.8,191.0,209.0,high,95.0,9.9,42.726285
2022-12-03 14:00:00+00:00,7.9,5.8,192.5,208.5,high,95.0,9.9,40.615785
2022-12-03 15:00:00+00:00,7.9,5.8,191.5,212.5,high,95.0,9.9,46.411785
2022-12-03 16:00:00+00:00,7.9,5.8,199.0,214.0,high,95.0,9.9,60.460785
2022-12-03 17:00:00+00:00,7.9,5.8,213.5,213.0,high,95.0,9.9,64.177785
2022-12-03 18:00:00+00:00,7.9,5.8,209.0,214.5,high,95.0,9.9,61.216785
2022-12-03 19:00:00+00:00,7.9,5.8,201.5,215.5,high,95.0,9.9,44.647785
2022-12-03 20:00:00+00:00,7.9,5.8,201.0,213.0,high,95.0,9.9,40.7685075
2022-12-03 21:00:00+00:00,7.9,5.8,186.5,205.5,moderate,95.0,9.9,36.7785075
2022-12-03 22:00:00+00:00,7.9,5.8,174.5,203.0,moderate,95.0,9.9,39.3195075
2022-12-03 23:00:00+00:00,7.9,5.8,170.5,186.5,moderate,95.0,9.9,40.46353499999999
2022-12-04 00:00:00+00:00,7.9,5.8,153.0,172.0,moderate,95.0,9.9,39.849285
2022-12-04 01:00:00+00:00,7.9,5.8,131.0,148.0,moderate,95.0,9.9,41.1885075
2022-12-04 02:00:00+00:00,7.9,5.8,114.0,143.5,moderate,95.0,9.9,35.79723
2022-12-04 03:00:00+00:00,7.9,5.8,100.5,131.0,moderate,95.0,9.9,35.79723
2022-12-04 04:00:00+00:00,7.9,5.8,117.5,131.5,low,95.0,9.9,35.79723
2022-12-04 05:00:00+00:00,7.9,5.8,124.5,129.0,moderate,95.0,9.9,35.79723
2022-12-04 06:00:00+00:00,7.9,5.8,114.5,141.5,moderate,95.0,9.9,35.79723
2022-12-04 07:00:00+00:00,7.9,5.8,138.0,154.5,moderate,95.0,9.9,35.79723
2022-12-04 08:00:00+00:00,7.9,5.8,150.0,171.0,moderate,95.0,9.9,36.3900075
2022-12-04 09:00:00+00:00,7.9,5.8,167.5,176.0,moderate,95.0,9.9,40.405785
2022-12-04 10:00:00+00:00,7.9,5.8,171.5,188.0,moderate,95.0,9.9,35.79723
2022-12-04 11:00:00+00:00,7.9,5.8,182.5,189.0,moderate,95.0,9.9,36.2745075
2022-12-04 12:00:00+00:00,7.9,5.8,179.0,187.0,moderate,95.0,9.9,37.3140075
2022-12-04 13:00:00+00:00,7.9,5.8,178.5,190.0,moderate,95.0,9.9,36.2955075
2022-12-04 14:00:00+00:00,7.9,5.8,178.0,193.5,moderate,95.0,9.9,36.6945075
2022-12-04 15:00:00+00:00,7.9,5.8,192.0,195.5,moderate,95.0,9.9,38.431785000000005
2022-12-04 16:00:00+00:00,7.9,5.8,194.5,192.5,moderate,95.0,9.9,65.248785
2022-12-04 17:00:00+00:00,7.9,5.8,193.5,196.0,moderate,95.0,9.9,66.361785
2022-12-04 18:00:00+00:00,7.9,5.8,197.0,192.0,moderate,95.0,9.9,59.85178500000001
2022-12-04 19:00:00+00:00,7.9,5.8,188.0,192.0,moderate,95.0,9.9,40.558507500000005
2022-12-04 20:00:00+00:00,7.9,5.8,188.0,191.5,moderate,95.0,9.9,35.79723
2022-12-04 21:00:00+00:00,7.9,5.8,187.0,193.0,moderate,95.0,9.9,35.79723
2022-12-04 22:00:00+00:00,7.9,5.8,186.0,186.0,moderate,95.0,9.9,35.79723
2022-12-04 23:00:00+00:00,7.9,5.8,185.0,175.0,moderate,95.0,9.9,35.79723
2022-12-05 00:00:00+00:00,7.9,5.8,190.0,175.5,moderate,95.0,9.9,35.79723
2022-12-05 01:00:00+00:00,7.9,5.8,172.0,167.5,moderate,95.0,9.9,35.79723
2022-12-05 02:00:00+00:00,7.9,5.8,163.0,166.0,moderate,95.0,9.9,35.79723
2022-12-05 03:00:00+00:00,7.9,5.8,165.0,169.5,moderate,95.0,9.9,35.79723
2022-12-05 04:00:00+00:00,7.9,5.8,161.0,170.5,moderate,95.0,9.9,35.79723
2022-12-05 05:00:00+00:00,7.9,5.8,180.0,186.5,moderate,95.0,9.9,35.79723
2022-12-05 06:00:00+00:00,7.9,5.8,195.0,212.0,moderate,95.0,9.9,40.594785
2022-12-05 07:00:00+00:00,7.9,5.8,215.0,232.5,high,95.0,9.9,39.246007500000005
2022-12-05 08:00:00+00:00,7.9,5.8,229.0,237.5,high,95.0,9.9,44.469285
2022-12-05 09:00:00+00:00,7.9,5.8,236.5,238.0,high,95.0,9.9,49.467285
2022-12-05 10:00:00+00:00,7.9,5.8,235.5,235.5,high,95.0,9.9,53.110785
2022-12-05 11:00:00+00:00,7.9,5.8,232.5,238.5,high,95.0,9.9,50.548785
2022-12-05 12:00:00+00:00,7.9,5.8,235.5,239.0,high,95.0,9.9,53.520285
2022-12-05 13:00:00+00:00,7.9,5.8,236.0,241.0,high,95.0,9.9,54.181785000000005
2022-12-05 14:00:00+00:00,7.9,5.8,239.0,244.5,high,95.0,9.9,56.071785
2022-12-05 15:00:00+00:00,7.9,5.8,238.5,243.0,high,95.0,9.9,54.643785
2022-12-05 16:00:00+00:00,7.9,5.8,239.0,241.0,high,95.0,9.9,72.745785
2022-12-05 17:00:00+00:00,7.9,5.8,237.0,238.0,high,95.0,9.9,69.196785
2022-12-05 18:00:00+00:00,7.9,5.8,237.5,240.0,high,95.0,9.9,70.026285
2022-12-05 19:00:00+00:00,7.9,5.8,237.5,243.0,high,95.0,9.9,51.766785
2022-12-05 20:00:00+00:00,7.9,5.8,240.0,240.5,high,95.0,9.9,43.576785
2022-12-05 21:00:00+00:00,7.9,5.8,238.0,230.0,high,95.0,9.9,38.757285
2022-12-05 22:00:00+00:00,7.9,5.8,224.5,225.0,high,95.0,9.9,35.8860075
2022-12-05 23:00:00+00:00,7.9,5.8,215.0,208.0,high,95.0,9.9,35.79723
2022-12-06 00:00:00+00:00,7.9,5.8,219.5,207.0,moderate,95.0,9.9,35.79723
2022-12-06 01:00:00+00:00,7.9,5.8,214.0,210.5,moderate,95.0,9.9,35.79723
2022-12-06 02:00:00+00:00,7.9,5.8,203.0,216.0,high,95.0,9.9,35.79723
2022-12-06 03:00:00+00:00,7.9,5.8,204.5,216.5,high,95.0,9.9,35.79723
2022-12-06 04:00:00+00:00,7.9,5.8,213.5,206.5,moderate,95.0,9.9,35.79723
2022-12-06 05:00:00+00:00,7.9,5.8,219.5,217.5,high,95.0,9.9,36.2745075
2022-12-06 06:00:00+00:00,7.9,5.8,229.0,240.0,high,95.0,9.9,41.497785
2022-12-06 07:00:00+00:00,7.9,5.8,243.0,250.0,high,95.0,9.9,49.498785
2022-12-06 08:00:00+00:00,7.9,5.8,250.5,250.5,high,95.0,9.9,56.880285
2022-12-06 09:00:00+00:00,7.9,5.8,249.0,247.5,high,95.0,9.9,58.423785
2022-12-06 10:00:00+00:00,7.9,5.8,243.0,246.5,high,95.0,9.9,54.265785
2022-12-06 11:00:00+00:00,7.9,5.8,242.5,244.5,high,95.0,9.9,50.527785
2022-12-06 12:00:00+00:00,7.9,5.8,240.0,240.0,high,95.0,9.9,52.081785
2022-12-06 13:00:00+00:00,7.9,5.8,234.0,238.5,high,95.0,9.9,51.472785
2022-12-06 14:00:00+00:00,7.9,5.8,234.5,239.0,high,95.0,9.9,51.556785000000005
2022-12-06 15:00:00+00:00,7.9,5.8,235.5,228.5,high,95.0,9.9,53.971785
2022-12-06 16:00:00+00:00,7.9,5.8,243.5,232.0,high,95.0,9.9,70.19428500000001
2022-12-06 17:00:00+00:00,7.9,5.8,227.0,228.0,high,95.0,9.9,72.199785
2022-12-06 18:00:00+00:00,7.9,5.8,223.5,230.5,high,95.0,9.9,71.611785
2022-12-06 19:00:00+00:00,7.9,5.8,223.5,240.5,high,95.0,9.9,47.955285
2022-12-06 20:00:00+00:00,7.9,5.8,223.5,239.5,high,95.0,9.9,40.0335075
