time,temperature,humidity,windspeed,apparent_temperature,carbon_intensity_forecast,carbon_intensity_actual,carbon_intensity_index,cost_p_per_kwh
2024-05-11 12:00:00+00:00,19.9,64.0,18.4,19.5,76.5,51.0,low,10.4055
2024-05-11 13:00:00+00:00,20.1,61.0,18.8,19.5,76.5,50.0,low,9.324
2024-05-11 14:00:00+00:00,20.2,60.0,19.1,19.2,83.0,47.5,low,10.08
2024-05-11 15:00:00+00:00,19.7,61.0,18.4,18.3,88.5,59.5,low,24.4545
2024-05-11 16:00:00+00:00,19.0,64.0,16.9,17.2,93.0,82.5,low,27.509999999999998
2024-05-11 17:00:00+00:00,18.1,70.0,15.1,16.7,97.5,103.5,low,29.546999999999997
2024-05-11 18:00:00+00:00,16.9,76.0,13.8,15.8,105.5,108.0,moderate,19.005000000000003
2024-05-11 19:00:00+00:00,15.3,80.0,15.1,13.7,110.5,103.5,low,16.884
2024-05-11 20:00:00+00:00,13.9,85.0,13.0,12.4,110.5,92.5,low,14.52675
2024-05-11 21:00:00+00:00,13.2,88.0,12.8,11.7,99.5,78.0,low,14.6685
2024-05-11 22:00:00+00:00,12.9,89.0,12.7,11.4,85.0,78.5,low,10.08
2024-05-11 23:00:00+00:00,12.9,90.0,13.0,11.4,80.0,78.0,low,4.977
2024-05-12 00:00:00+00:00,13.0,91.0,12.7,11.6,76.5,77.5,low,3.465
2024-05-12 01:00:00+00:00,12.9,91.0,11.2,11.7,79.0,72.5,low,4.683
2024-05-12 02:00:00+00:00,12.6,92.0,10.8,11.5,77.0,66.5,low,4.6305
2024-05-12 03:00:00+00:00,12.5,93.0,9.7,11.5,72.0,70.5,low,6.0585
2024-05-12 04:00:00+00:00,12.3,94.0,9.4,11.3,72.0,77.0,low,0.4725
2024-05-12 05:00:00+00:00,12.6,93.0,10.2,11.6,80.0,78.5,low,3.738
2024-05-12 06:00:00+00:00,14.0,89.0,10.6,13.1,79.0,79.5,low,4.872
2024-05-12 07:00:00+00:00,15.8,83.0,9.4,15.3,79.5,73.0,low,5.984999999999999
2024-05-12 08:00:00+00:00,17.8,76.0,10.5,17.4,72.0,58.0,low,6.069
2024-05-12 09:00:00+00:00,19.6,69.0,11.2,19.4,55.0,46.5,low,6.09
2024-05-12 10:00:00+00:00,21.0,65.0,11.2,21.5,42.5,40.5,low,3.801
2024-05-12 11:00:00+00:00,21.8,62.0,13.0,22.6,39.5,41.0,low,2.5515
2024-05-12 12:00:00+00:00,22.1,61.0,14.4,22.9,41.5,36.0,low,1.47
2024-05-12 13:00:00+00:00,23.4,52.0,13.7,23.4,38.0,44.5,low,1.05
2024-05-12 14:00:00+00:00,23.1,50.0,14.1,22.6,44.5,55.5,low,5.034750000000001
2024-05-12 15:00:00+00:00,22.7,47.0,14.8,21.5,54.0,73.5,low,23.52
2024-05-12 16:00:00+00:00,21.7,47.0,16.2,19.4,76.5,89.0,low,26.25
2024-05-12 17:00:00+00:00,20.5,55.0,13.8,18.8,99.0,112.5,low,29.421
2024-05-12 18:00:00+00:00,19.3,63.0,11.2,18.3,115.5,123.5,moderate,16.863
2024-05-12 19:00:00+00:00,17.8,70.0,10.4,17.1,123.0,126.0,moderate,16.842
2024-05-12 20:00:00+00:00,15.7,86.0,6.6,15.8,126.5,118.0,moderate,17.892000000000003
2024-05-12 21:00:00+00:00,14.2,89.0,9.1,13.6,127.5,108.5,moderate,14.594999999999999
2024-05-12 22:00:00+00:00,13.1,89.0,7.4,12.5,103.0,86.5,low,10.6785
2024-05-12 23:00:00+00:00,12.8,89.0,6.3,12.2,100.0,91.0,low,10.657499999999999
2024-05-13 00:00:00+00:00,13.0,89.0,8.3,12.2,94.0,85.5,low,9.050999999999998
2024-05-13 01:00:00+00:00,13.8,85.0,10.7,12.6,87.0,90.5,low,8.6205
2024-05-13 02:00:00+00:00,12.8,89.0,11.5,11.5,89.5,101.0,low,8.8515
2024-05-13 03:00:00+00:00,12.0,90.0,11.2,10.6,101.0,103.0,low,9.87
2024-05-13 04:00:00+00:00,11.3,94.0,10.9,9.8,108.5,110.5,low,12.915
2024-05-13 05:00:00+00:00,11.4,94.0,10.0,10.1,106.5,131.5,moderate,15.666
2024-05-13 06:00:00+00:00,12.6,87.0,13.3,10.9,125.5,146.5,moderate,15.723749999999999
2024-05-13 07:00:00+00:00,14.5,80.0,16.6,12.4,132.0,145.0,moderate,15.75
2024-05-13 08:00:00+00:00,15.6,75.0,21.2,12.9,129.0,137.0,moderate,16.086
2024-05-13 09:00:00+00:00,16.6,73.0,19.9,14.2,119.5,124.5,moderate,15.1935
2024-05-13 10:00:00+00:00,17.1,71.0,20.3,14.8,134.0,116.0,moderate,15.771
2024-05-13 11:00:00+00:00,18.3,67.0,22.4,15.8,109.0,108.0,moderate,14.91
2024-05-13 12:00:00+00:00,18.1,68.0,22.1,15.5,104.0,100.0,low,13.471499999999999
2024-05-13 13:00:00+00:00,17.2,71.0,22.0,14.5,95.5,95.5,low,11.109
2024-05-13 14:00:00+00:00,16.8,73.0,20.4,14.4,97.0,96.5,low,11.466000000000001
2024-05-13 15:00:00+00:00,16.8,73.0,20.7,14.4,98.5,107.0,low,25.095
2024-05-13 16:00:00+00:00,17.3,67.0,19.2,14.9,109.0,114.5,moderate,28.392
2024-05-13 17:00:00+00:00,17.6,64.0,19.5,15.0,111.0,121.5,moderate,32.03025
2024-05-13 18:00:00+00:00,17.5,66.0,14.0,15.8,113.0,121.5,moderate,18.942
2024-05-13 19:00:00+00:00,16.4,72.0,12.8,15.0,116.0,120.0,moderate,16.81575
2024-05-13 20:00:00+00:00,15.9,74.0,14.3,14.2,114.5,109.5,moderate,13.9755
2024-05-13 21:00:00+00:00,15.8,74.0,14.3,14.0,117.0,94.0,low,11.76
2024-05-13 22:00:00+00:00,15.0,77.0,13.7,13.3,92.0,81.5,low,11.224499999999999
2024-05-13 23:00:00+00:00,14.6,80.0,13.2,13.0,92.0,78.0,low,9.576
2024-05-14 00:00:00+00:00,14.3,83.0,13.1,12.9,78.5,71.0,low,8.2845
2024-05-14 01:00:00+00:00,14.7,83.0,8.9,14.0,72.0,70.0,low,7.77
2024-05-14 02:00:00+00:00,14.7,84.0,6.6,14.4,69.0,68.0,low,7.3815
2024-05-14 03:00:00+00:00,14.6,85.0,8.9,14.0,70.5,62.0,low,7.896
2024-05-14 04:00:00+00:00,14.6,86.0,11.0,13.7,72.5,80.0,low,10.983
2024-05-14 05:00:00+00:00,14.3,91.0,9.5,13.8,71.5,107.0,low,14.0805
2024-05-14 06:00:00+00:00,14.2,93.0,8.0,14.1,91.5,126.5,moderate,14.07
2024-05-14 07:00:00+00:00,14.3,94.0,7.6,14.2,121.5,136.0,moderate,17.43
2024-05-14 08:00:00+00:00,14.0,91.0,10.2,13.3,124.0,139.0,moderate,17.4405
2024-05-14 09:00:00+00:00,14.0,85.0,11.9,12.8,123.5,136.5,moderate,17.745
2024-05-14 10:00:00+00:00,14.1,85.0,14.3,12.5,115.5,133.5,moderate,16.59
2024-05-14 11:00:00+00:00,14.4,84.0,15.5,12.6,122.5,129.0,moderate,16.421999999999997
2024-05-14 12:00:00+00:00,15.5,78.0,18.4,13.4,122.0,124.5,moderate,13.3245
2024-05-14 13:00:00+00:00,15.0,81.0,15.5,13.2,120.5,130.0,moderate,12.495000000000001
2024-05-14 14:00:00+00:00,15.0,80.0,13.5,13.6,123.5,144.0,moderate,12.3795
2024-05-14 15:00:00+00:00,16.2,71.0,17.7,13.9,153.5,160.5,moderate,26.7855
2024-05-14 16:00:00+00:00,16.0,71.0,16.9,13.8,165.5,174.0,moderate,29.316
2024-05-14 17:00:00+00:00,15.6,77.0,15.9,13.8,179.0,186.0,moderate,32.13
2024-05-14 18:00:00+00:00,15.0,80.0,13.0,13.6,184.0,188.0,high,20.79
2024-05-14 19:00:00+00:00,14.4,83.0,14.1,12.8,178.5,184.0,moderate,19.11
2024-05-14 20:00:00+00:00,14.2,82.0,14.6,12.4,167.5,169.5,moderate,16.485
2024-05-14 21:00:00+00:00,13.9,84.0,15.0,12.2,157.0,139.5,moderate,14.07
2024-05-14 22:00:00+00:00,13.6,87.0,14.1,12.0,154.5,115.0,moderate,15.329999999999998
2024-05-14 23:00:00+00:00,13.5,89.0,13.7,12.0,132.0,121.0,moderate,14.1645
2024-05-15 00:00:00+00:00,13.4,90.0,13.0,12.0,127.0,123.0,moderate,13.649999999999999
2024-05-15 01:00:00+00:00,13.2,92.0,10.4,12.3,124.5,123.0,moderate,13.314
2024-05-15 02:00:00+00:00,13.1,94.0,9.4,12.4,124.0,126.5,moderate,12.526499999999999
2024-05-15 03:00:00+00:00,12.9,96.0,9.4,12.2,128.5,140.5,moderate,13.44
2024-05-15 04:00:00+00:00,12.6,96.0,9.4,11.8,124.0,166.0,moderate,14.1645
2024-05-15 05:00:00+00:00,12.6,96.0,8.5,12.0,178.5,188.5,moderate,15.225
2024-05-15 06:00:00+00:00,13.3,94.0,8.4,12.8,197.0,193.0,high,16.3275
2024-05-15 07:00:00+00:00,14.3,87.0,9.8,13.6,187.0,188.5,high,17.387999999999998
2024-05-15 08:00:00+00:00,15.2,80.0,9.9,14.3,183.5,174.0,moderate,17.387999999999998
2024-05-15 09:00:00+00:00,15.7,75.0,11.5,14.4,169.5,170.5,moderate,16.631999999999998
2024-05-15 10:00:00+00:00,15.6,74.0,10.4,14.4,164.5,161.5,moderate,15.708
2024-05-15 11:00:00+00:00,15.9,73.0,10.4,14.7,160.5,155.0,moderate,14.616
2024-05-15 12:00:00+00:00,16.3,69.0,11.1,14.9,144.0,150.0,moderate,12.81
2024-05-15 13:00:00+00:00,19.3,54.0,13.0,18.3,146.5,156.5,moderate,13.146
2024-05-15 14:00:00+00:00,19.5,52.0,13.3,18.4,156.0,158.0,moderate,13.125
2024-05-15 15:00:00+00:00,19.3,53.0,12.7,17.9,169.5,168.0,moderate,26.302500000000002
2024-05-15 16:00:00+00:00,18.8,55.0,12.3,16.9,177.5,174.5,moderate,28.355249999999998
2024-05-15 17:00:00+00:00,18.2,57.0,11.2,16.4,183.5,186.0,moderate,30.639
2024-05-15 18:00:00+00:00,17.4,60.0,8.5,16.1,186.5,191.0,high,19.677
2024-05-15 19:00:00+00:00,15.7,72.0,5.6,15.1,189.0,194.5,high,18.375
2024-05-15 20:00:00+00:00,13.3,82.0,6.6,12.4,188.0,190.0,high,15.309000000000001
2024-05-15 21:00:00+00:00,12.6,88.0,7.1,11.8,173.0,185.5,moderate,15.0465
2024-05-15 22:00:00+00:00,11.9,93.0,6.3,11.2,156.5,180.0,moderate,15.534749999999999
2024-05-15 23:00:00+00:00,10.6,97.0,8.1,9.5,185.0,173.5,moderate,15.434999999999999
2024-05-16 00:00:00+00:00,10.7,98.0,6.1,9.9,178.0,175.5,moderate,13.849499999999999
2024-05-16 01:00:00+00:00,11.1,99.0,5.4,10.6,180.5,176.5,moderate,12.936
2024-05-16 02:00:00+00:00,10.2,100.0,7.0,9.2,184.5,176.0,moderate,12.495000000000001
2024-05-16 03:00:00+00:00,11.1,100.0,6.2,10.5,180.5,176.5,moderate,12.48975
2024-05-16 04:00:00+00:00,9.7,100.0,6.1,8.8,166.0,188.0,moderate,14.343
2024-05-16 05:00:00+00:00,11.4,100.0,7.4,10.7,194.0,205.0,high,15.519
2024-05-16 06:00:00+00:00,12.3,96.0,5.5,12.1,209.0,209.0,high,19.067999999999998
2024-05-16 07:00:00+00:00,13.4,92.0,4.2,13.5,199.5,199.5,high,19.0785
2024-05-16 08:00:00+00:00,14.4,87.0,6.0,14.2,183.5,196.5,high,18.522
2024-05-16 09:00:00+00:00,15.2,82.0,5.5,15.1,177.5,193.5,high,15.855
2024-05-16 10:00:00+00:00,16.1,79.0,1.3,16.7,182.0,180.5,moderate,15.876000000000001
2024-05-16 11:00:00+00:00,16.4,78.0,1.3,17.0,172.0,173.5,moderate,14.805
2024-05-16 12:00:00+00:00,17.3,74.0,4.8,17.4,166.5,171.5,moderate,13.41375
2024-05-16 13:00:00+00:00,16.4,73.0,4.7,16.2,159.0,169.5,moderate,13.07775
2024-05-16 14:00:00+00:00,17.1,68.0,5.4,16.7,171.0,164.5,moderate,13.460999999999999
2024-05-16 15:00:00+00:00,17.3,66.0,6.9,16.5,165.5,166.5,moderate,27.625500000000002
2024-05-16 16:00:00+00:00,17.1,66.0,7.0,16.4,173.0,177.0,moderate,29.9775
2024-05-16 17:00:00+00:00,16.4,71.0,7.4,15.6,180.5,185.5,moderate,31.82025
2024-05-16 18:00:00+00:00,15.6,77.0,7.8,14.9,182.0,196.5,high,19.624499999999998
2024-05-16 19:00:00+00:00,14.7,83.0,2.6,14.9,182.0,202.5,high,18.039
2024-05-16 20:00:00+00:00,14.2,91.0,3.6,14.5,195.0,198.5,high,15.5505
2024-05-16 21:00:00+00:00,12.9,92.0,5.7,12.6,200.5,170.0,moderate,13.125
2024-05-16 22:00:00+00:00,13.0,91.0,6.5,12.6,175.5,142.5,moderate,14.91
2024-05-16 23:00:00+00:00,12.8,90.0,6.2,12.2,150.5,141.0,moderate,14.489999999999998
2024-05-17 00:00:00+00:00,10.4,94.0,7.4,9.2,138.5,145.5,moderate,14.0805
2024-05-17 01:00:00+00:00,10.6,96.0,6.1,9.7,150.5,142.0,moderate,13.377
2024-05-17 02:00:00+00:00,10.2,97.0,5.8,9.3,147.5,148.0,moderate,13.52925
2024-05-17 03:00:00+00:00,10.2,97.0,7.1,9.1,153.5,151.0,moderate,13.608
2024-05-17 04:00:00+00:00,9.6,96.0,6.0,8.5,150.5,167.0,moderate,14.0595
2024-05-17 05:00:00+00:00,10.2,95.0,5.9,9.2,179.5,187.0,moderate,15.225
2024-05-17 06:00:00+00:00,11.8,91.0,0.4,11.9,196.0,186.0,moderate,18.627000000000002
2024-05-17 07:00:00+00:00,13.4,86.0,0.0,13.7,183.5,181.0,moderate,18.60075
2024-05-17 08:00:00+00:00,15.3,77.0,1.3,15.5,173.5,169.0,moderate,17.43
2024-05-17 09:00:00+00:00,16.3,71.0,1.3,16.4,167.5,156.5,moderate,15.12
2024-05-17 10:00:00+00:00,18.0,63.0,3.4,18.9,156.5,149.0,moderate,13.933499999999999
2024-05-17 11:00:00+00:00,18.8,58.0,4.0,19.4,147.0,143.0,moderate,14.301
2024-05-17 12:00:00+00:00,19.5,54.0,3.8,20.1,143.5,143.5,moderate,13.849499999999999
2024-05-17 13:00:00+00:00,19.7,52.0,1.1,20.5,148.5,150.0,moderate,12.894
2024-05-17 14:00:00+00:00,19.9,52.0,1.3,20.3,153.0,158.0,moderate,13.86
2024-05-17 15:00:00+00:00,19.9,52.0,2.5,19.8,175.0,176.5,moderate,28.329
2024-05-17 16:00:00+00:00,19.7,52.0,2.1,19.4,191.0,192.0,high,29.34225
2024-05-17 17:00:00+00:00,19.6,52.0,1.1,19.4,198.5,200.0,high,31.752
2024-05-17 18:00:00+00:00,19.2,59.0,1.8,19.3,207.0,209.0,high,20.622
2024-05-17 19:00:00+00:00,18.9,56.0,1.5,18.7,219.0,217.5,high,18.585
2024-05-17 20:00:00+00:00,16.1,73.0,6.6,15.6,214.5,216.5,high,17.188499999999998
2024-05-17 21:00:00+00:00,14.5,82.0,8.6,13.8,193.5,204.5,high,15.729
2024-05-17 22:00:00+00:00,15.2,80.0,4.5,15.1,200.0,180.5,moderate,17.745
2024-05-17 23:00:00+00:00,14.2,86.0,4.4,14.1,166.0,175.5,moderate,15.33
2024-05-18 00:00:00+00:00,12.1,93.0,5.2,11.6,175.0,161.0,moderate,13.754999999999999
2024-05-18 01:00:00+00:00,12.4,96.0,3.6,12.4,165.0,152.5,moderate,12.710249999999998
2024-05-18 02:00:00+00:00,10.7,99.0,6.4,10.0,160.5,158.5,moderate,12.809999999999999
2024-05-18 03:00:00+00:00,10.5,98.0,7.1,9.5,160.5,156.5,moderate,12.7575
2024-05-18 04:00:00+00:00,10.9,97.0,6.0,10.2,150.0,160.0,moderate,11.97
2024-05-18 05:00:00+00:00,12.1,97.0,6.6,11.7,156.0,162.0,moderate,12.915
2024-05-18 06:00:00+00:00,12.8,94.0,9.0,12.1,162.5,157.5,moderate,13.608
2024-05-18 07:00:00+00:00,13.5,90.0,10.1,12.6,156.0,143.0,moderate,18.333
2024-05-18 08:00:00+00:00,14.4,86.0,11.3,13.4,138.0,131.5,moderate,18.9
2024-05-18 09:00:00+00:00,15.0,84.0,11.3,14.1,128.5,123.0,moderate,18.732
2024-05-18 10:00:00+00:00,15.9,81.0,10.2,15.2,120.5,116.5,moderate,16.212
2024-05-18 11:00:00+00:00,17.0,76.0,10.0,16.3,112.5,113.5,moderate,14.7945
2024-05-18 12:00:00+00:00,18.1,70.0,9.2,17.6,116.0,111.5,moderate,13.65
2024-05-18 13:00:00+00:00,17.8,71.0,8.9,17.3,114.5,110.5,moderate,12.8415
2024-05-18 14:00:00+00:00,18.9,67.0,8.1,18.5,111.0,109.0,low,12.8205
2024-05-18 15:00:00+00:00,19.2,66.0,8.2,18.8,112.5,122.5,moderate,24.9375
2024-05-18 16:00:00+00:00,19.5,67.0,8.2,19.3,128.0,143.5,moderate,27.048000000000002
2024-05-18 17:00:00+00:00,19.3,68.0,7.6,19.2,152.5,154.0,moderate,28.77
2024-05-18 18:00:00+00:00,19.1,70.0,5.8,19.3,164.5,163.0,moderate,19.11
2024-05-18 19:00:00+00:00,17.7,79.0,5.0,18.3,166.0,172.5,moderate,18.9
2024-05-18 20:00:00+00:00,15.7,88.0,6.2,16.1,176.0,180.0,moderate,17.157
2024-05-18 21:00:00+00:00,14.0,94.0,7.9,13.8,181.5,160.0,moderate,15.403500000000001
2024-05-18 22:00:00+00:00,14.0,89.0,5.4,14.0,166.0,145.0,moderate,17.724
2024-05-18 23:00:00+00:00,13.0,87.0,8.7,12.1,138.0,138.5,moderate,16.080750000000002
2024-05-19 00:00:00+00:00,10.8,90.0,8.7,9.3,144.0,134.5,moderate,15.6975
2024-05-19 01:00:00+00:00,9.8,93.0,5.5,8.7,134.0,122.0,moderate,14.957249999999998
2024-05-19 02:00:00+00:00,9.0,96.0,5.2,7.8,123.0,116.0,moderate,15.329999999999998
2024-05-19 03:00:00+00:00,8.2,98.0,6.2,6.8,119.0,120.5,moderate,15.9495
2024-05-19 04:00:00+00:00,9.4,97.0,4.9,8.4,120.0,119.0,moderate,13.776
2024-05-19 05:00:00+00:00,10.6,94.0,11.2,8.9,118.0,114.5,moderate,13.86
2024-05-19 06:00:00+00:00,11.3,92.0,10.7,9.8,118.0,108.0,moderate,14.7
2024-05-19 07:00:00+00:00,12.6,86.0,10.3,11.3,106.5,95.5,low,16.264499999999998
2024-05-19 08:00:00+00:00,14.4,79.0,11.5,13.0,94.0,84.0,low,15.23025
2024-05-19 09:00:00+00:00,16.7,71.0,12.0,15.3,81.5,69.0,low,14.52675
2024-05-19 10:00:00+00:00,18.2,69.0,11.0,18.2,70.5,67.5,low,12.39
2024-05-19 11:00:00+00:00,19.6,66.0,11.7,20.3,68.5,62.0,low,12.495000000000001
2024-05-19 12:00:00+00:00,20.6,62.0,11.5,21.5,63.0,60.0,low,12.285
2024-05-19 13:00:00+00:00,20.9,49.0,13.5,19.8,59.5,65.5,low,12.285
2024-05-19 14:00:00+00:00,21.2,46.0,12.9,20.0,64.0,69.0,low,12.998999999999999
2024-05-19 15:00:00+00:00,21.3,45.0,11.4,19.9,75.5,92.5,low,26.481
2024-05-19 16:00:00+00:00,21.2,45.0,12.8,19.1,98.5,120.0,moderate,26.91675
2024-05-19 17:00:00+00:00,20.1,51.0,14.8,17.9,129.0,142.0,moderate,29.6415
2024-05-19 18:00:00+00:00,18.9,59.0,12.5,17.3,147.0,153.0,moderate,19.2675
2024-05-19 19:00:00+00:00,17.6,65.0,10.5,16.3,157.0,156.0,moderate,20.747999999999998
2024-05-19 20:00:00+00:00,15.2,75.0,8.2,14.2,150.5,163.5,moderate,19.908
2024-05-19 21:00:00+00:00,13.5,83.0,7.4,12.6,154.5,152.0,moderate,16.4535
2024-05-19 22:00:00+00:00,12.4,83.0,7.8,11.2,144.5,143.0,moderate,17.64
2024-05-19 23:00:00+00:00,10.8,90.0,6.2,9.6,142.5,139.0,moderate,15.508500000000002
2024-05-20 00:00:00+00:00,9.8,92.0,5.8,8.6,138.0,138.5,moderate,14.1855
2024-05-20 01:00:00+00:00,9.7,93.0,5.8,8.5,140.5,134.0,moderate,14.216999999999999
2024-05-20 02:00:00+00:00,9.3,94.0,5.9,8.0,140.5,137.5,moderate,14.07
2024-05-20 03:00:00+00:00,9.0,96.0,6.4,7.7,137.5,140.5,moderate,15.3825
2024-05-20 04:00:00+00:00,8.5,98.0,6.0,7.2,134.0,149.0,moderate,15.120000000000001
2024-05-20 05:00:00+00:00,9.5,94.0,9.9,7.7,154.5,155.5,moderate,18.333
2024-05-20 06:00:00+00:00,10.9,88.0,9.8,9.2,154.0,152.0,moderate,19.845
2024-05-20 07:00:00+00:00,12.3,84.0,10.0,10.7,143.5,145.0,moderate,20.128500000000003
2024-05-20 08:00:00+00:00,13.7,79.0,10.3,12.3,134.5,134.0,moderate,19.3095
2024-05-20 09:00:00+00:00,15.2,73.0,10.7,14.1,124.5,125.5,moderate,16.3065
2024-05-20 10:00:00+00:00,16.7,68.0,11.6,16.2,112.5,119.5,moderate,14.3325
2024-05-20 11:00:00+00:00,18.1,62.0,11.6,18.1,109.5,116.0,moderate,13.461
2024-05-20 12:00:00+00:00,19.1,58.0,13.3,19.0,107.5,116.5,moderate,13.335
2024-05-20 13:00:00+00:00,18.9,61.0,11.8,19.1,114.5,120.0,moderate,13.272
2024-05-20 14:00:00+00:00,19.7,56.0,10.9,19.5,118.5,128.0,moderate,13.167
2024-05-20 15:00:00+00:00,20.1,55.0,11.3,19.5,135.5,143.5,moderate,26.775
2024-05-20 16:00:00+00:00,18.6,64.0,13.6,17.3,147.5,155.0,moderate,27.4995
2024-05-20 17:00:00+00:00,17.6,72.0,10.6,16.8,168.0,164.5,moderate,31.6995
2024-05-20 18:00:00+00:00,16.6,77.0,10.8,15.8,169.0,172.5,moderate,21.357
2024-05-20 19:00:00+00:00,15.3,83.0,8.6,14.8,176.0,178.5,moderate,20.0235
2024-05-20 20:00:00+00:00,13.3,93.0,5.1,13.3,144.0,179.5,moderate,17.976
2024-05-20 21:00:00+00:00,13.0,89.0,9.2,12.1,170.5,159.5,moderate,15.204
2024-05-20 22:00:00+00:00,12.1,87.0,10.5,10.6,144.5,147.0,moderate,14.763
2024-05-20 23:00:00+00:00,11.1,90.0,9.0,9.7,146.0,149.5,moderate,14.1015
2024-05-21 00:00:00+00:00,10.4,92.0,8.0,9.0,154.0,151.0,moderate,14.154
2024-05-21 01:00:00+00:00,10.3,91.0,6.9,9.1,154.0,142.0,moderate,14.127749999999999
2024-05-21 02:00:00+00:00,10.6,90.0,8.8,9.1,146.0,144.5,moderate,14.07
2024-05-21 03:00:00+00:00,10.7,90.0,9.8,9.1,147.5,146.5,moderate,14.122499999999999
2024-05-21 04:00:00+00:00,11.1,90.0,9.1,9.6,147.5,167.0,moderate,15.225
2024-05-21 05:00:00+00:00,11.3,90.0,9.7,9.8,176.5,192.0,high,19.11
2024-05-21 06:00:00+00:00,11.8,88.0,9.2,10.5,195.5,192.5,high,18.9315
2024-05-21 07:00:00+00:00,12.5,86.0,9.1,11.3,191.5,189.0,high,18.837
2024-05-21 08:00:00+00:00,12.9,86.0,9.4,11.8,192.0,183.5,moderate,18.7425
2024-05-21 09:00:00+00:00,13.9,83.0,9.9,12.8,181.0,176.5,moderate,17.860500000000002
2024-05-21 10:00:00+00:00,14.9,80.0,8.4,14.2,174.0,174.0,moderate,16.968
2024-05-21 11:00:00+00:00,15.9,75.0,7.0,15.4,176.0,172.0,moderate,16.936500000000002
2024-05-21 12:00:00+00:00,16.6,72.0,5.4,16.4,173.0,173.5,moderate,16.485
2024-05-21 13:00:00+00:00,15.3,86.0,7.2,15.2,176.5,178.5,moderate,14.847000000000001
2024-05-21 14:00:00+00:00,14.9,87.0,5.6,15.0,184.0,185.5,moderate,14.826
2024-05-21 15:00:00+00:00,15.5,87.0,4.6,15.9,192.0,189.5,moderate,28.875
2024-05-21 16:00:00+00:00,15.2,90.0,4.5,15.7,198.5,194.5,high,32.6235
2024-05-21 17:00:00+00:00,15.0,89.0,6.7,15.0,195.5,197.5,high,32.865
2024-05-21 18:00:00+00:00,14.6,92.0,7.2,14.6,199.5,201.5,high,19.740000000000002
2024-05-21 19:00:00+00:00,14.4,94.0,4.3,14.9,198.5,205.0,high,19.53
2024-05-21 20:00:00+00:00,14.1,95.0,4.3,14.6,190.0,201.0,high,18.6585
2024-05-21 21:00:00+00:00,13.6,97.0,6.3,13.7,151.0,189.0,high,17.04675
2024-05-21 22:00:00+00:00,13.2,96.0,5.0,13.3,136.0,171.5,moderate,18.438
2024-05-21 23:00:00+00:00,13.2,97.0,9.4,12.8,177.5,164.0,moderate,16.317
2024-05-22 00:00:00+00:00,13.0,98.0,6.5,12.9,166.5,160.5,moderate,14.763
2024-05-22 01:00:00+00:00,13.2,97.0,11.9,12.4,170.0,152.5,moderate,13.5975
2024-05-22 02:00:00+00:00,13.1,97.0,12.7,12.0,157.0,148.0,moderate,13.23
2024-05-22 03:00:00+00:00,12.9,97.0,13.3,11.7,151.0,134.0,moderate,13.23
2024-05-22 04:00:00+00:00,12.8,97.0,13.2,11.6,133.5,130.0,moderate,13.419
2024-05-22 05:00:00+00:00,12.7,97.0,12.6,11.6,133.5,149.0,moderate,18.27
2024-05-22 06:00:00+00:00,12.9,96.0,12.6,11.8,159.0,158.0,moderate,19.372500000000002
2024-05-22 07:00:00+00:00,13.3,93.0,15.9,11.7,155.0,154.5,moderate,20.62725
2024-05-22 08:00:00+00:00,13.9,90.0,13.9,12.5,148.5,154.0,moderate,20.58
2024-05-22 09:00:00+00:00,14.7,87.0,13.7,13.6,140.5,151.5,moderate,18.8265
2024-05-22 10:00:00+00:00,14.8,86.0,14.9,13.4,146.0,142.5,moderate,16.8
2024-05-22 11:00:00+00:00,14.3,90.0,21.2,12.1,131.5,120.0,moderate,16.548000000000002
2024-05-22 12:00:00+00:00,15.2,85.0,18.4,13.4,120.5,92.5,low,17.115000000000002
2024-05-22 13:00:00+00:00,15.3,84.0,21.5,13.0,94.5,71.5,low,14.175
2024-05-22 14:00:00+00:00,15.9,80.0,21.3,13.5,74.0,67.5,low,13.7025
2024-05-22 15:00:00+00:00,14.8,84.0,19.3,12.6,62.5,67.0,low,25.8825
2024-05-22 16:00:00+00:00,15.1,86.0,19.3,13.2,59.5,73.0,low,29.200499999999998
2024-05-22 17:00:00+00:00,14.8,89.0,17.7,13.2,68.0,79.0,low,28.875
2024-05-22 18:00:00+00:00,14.2,89.0,17.2,12.5,72.0,83.5,low,17.0205
2024-05-22 19:00:00+00:00,14.2,89.0,16.7,12.5,78.5,82.5,low,14.994
2024-05-22 20:00:00+00:00,13.8,89.0,16.8,11.9,81.0,73.5,low,14.752500000000001
2024-05-22 21:00:00+00:00,13.4,91.0,16.5,11.7,75.5,59.0,low,12.8415
2024-05-22 22:00:00+00:00,13.1,92.0,16.1,11.3,67.5,50.0,low,9.73875
2024-05-22 23:00:00+00:00,12.7,92.0,15.5,10.9,50.0,50.0,low,6.573
2024-05-23 00:00:00+00:00,12.2,92.0,15.6,10.2,47.5,49.5,low,6.121499999999999
2024-05-23 01:00:00+00:00,12.4,92.0,15.1,10.5,45.5,51.0,low,5.134499999999999
2024-05-23 02:00:00+00:00,12.2,92.0,15.7,10.2,46.0,50.5,low,4.3575
2024-05-23 03:00:00+00:00,12.0,92.0,15.9,9.9,49.5,50.5,low,3.885
2024-05-23 04:00:00+00:00,11.7,93.0,16.3,9.5,49.0,49.5,low,7.455
