time,cost_p_per_kwh
2024-04-08 02:00:00+00:00,7.3395
2024-04-08 03:00:00+00:00,7.3185
2024-04-08 04:00:00+00:00,11.1405
2024-04-08 05:00:00+00:00,14.2695
2024-04-08 06:00:00+00:00,14.637
2024-04-08 07:00:00+00:00,14.878499999999999
2024-04-08 08:00:00+00:00,14.91
2024-04-08 09:00:00+00:00,13.86
2024-04-08 10:00:00+00:00,13.6815
2024-04-08 11:00:00+00:00,14.742
2024-04-08 12:00:00+00:00,14.2275
2024-04-08 13:00:00+00:00,13.713000000000001
2024-04-08 14:00:00+00:00,12.495000000000001
2024-04-08 15:00:00+00:00,28.035
2024-04-08 16:00:00+00:00,31.71
2024-04-08 17:00:00+00:00,32.802
2024-04-08 18:00:00+00:00,18.144
2024-04-08 19:00:00+00:00,14.474250000000001
2024-04-08 20:00:00+00:00,12.894
2024-04-08 21:00:00+00:00,13.6395
2024-04-08 22:00:00+00:00,13.8285
2024-04-08 23:00:00+00:00,11.76
2024-04-09 00:00:00+00:00,11.13
2024-04-09 01:00:00+00:00,10.479
2024-04-09 02:00:00+00:00,7.6125
2024-04-09 03:00:00+00:00,6.6045
2024-04-09 04:00:00+00:00,7.906499999999999
2024-04-09 05:00:00+00:00,12.075
2024-04-09 06:00:00+00:00,13.6395
2024-04-09 07:00:00+00:00,13.6815
2024-04-09 08:00:00+00:00,13.9335
2024-04-09 09:00:00+00:00,12.2535
2024-04-09 10:00:00+00:00,8.82
2024-04-09 11:00:00+00:00,6.825
2024-04-09 12:00:00+00:00,3.528
2024-04-09 13:00:00+00:00,1.9949999999999999
2024-04-09 14:00:00+00:00,2.52
2024-04-09 15:00:00+00:00,18.144
2024-04-09 16:00:00+00:00,22.259999999999998
2024-04-09 17:00:00+00:00,26.04
2024-04-09 18:00:00+00:00,13.618500000000001
2024-04-09 19:00:00+00:00,13.692
2024-04-09 20:00:00+00:00,11.046
2024-04-09 21:00:00+00:00,8.085
2024-04-09 22:00:00+00:00,2.52
2024-04-09 23:00:00+00:00,1.1392499999999999
2024-04-10 00:00:00+00:00,2.1
2024-04-10 01:00:00+00:00,3.15
2024-04-10 02:00:00+00:00,5.04
2024-04-10 03:00:00+00:00,7.3919999999999995
2024-04-10 04:00:00+00:00,11.025
2024-04-10 05:00:00+00:00,15.939
2024-04-10 06:00:00+00:00,18.700499999999998
2024-04-10 07:00:00+00:00,15.792
2024-04-10 08:00:00+00:00,14.98875
2024-04-10 09:00:00+00:00,12.8415
2024-04-10 10:00:00+00:00,13.754999999999999
2024-04-10 11:00:00+00:00,11.686499999999999
2024-04-10 12:00:00+00:00,7.9799999999999995
2024-04-10 13:00:00+00:00,4.9350000000000005
2024-04-10 14:00:00+00:00,7.6125
2024-04-10 15:00:00+00:00,23.6355
2024-04-10 16:00:00+00:00,26.23425
2024-04-10 17:00:00+00:00,29.1795
2024-04-10 18:00:00+00:00,15.645
2024-04-10 19:00:00+00:00,15.1935
2024-04-10 20:00:00+00:00,11.172
2024-04-10 21:00:00+00:00,3.6435
2024-04-10 22:00:00+00:00,0.9555
2024-04-10 23:00:00+00:00,-1.323
2024-04-11 00:00:00+00:00,-1.1655
2024-04-11 01:00:00+00:00,-1.5645
2024-04-11 02:00:00+00:00,0.105
2024-04-11 03:00:00+00:00,0.1575
2024-04-11 04:00:00+00:00,2.583
2024-04-11 05:00:00+00:00,7.8225
2024-04-11 06:00:00+00:00,11.129999999999999
2024-04-11 07:00:00+00:00,11.224499999999999
2024-04-11 08:00:00+00:00,12.579
2024-04-11 09:00:00+00:00,12.48975
2024-04-11 10:00:00+00:00,12.894
2024-04-11 11:00:00+00:00,13.55025
2024-04-11 12:00:00+00:00,13.797
2024-04-11 13:00:00+00:00,13.23
2024-04-11 14:00:00+00:00,12.411
2024-04-11 15:00:00+00:00,25.872
2024-04-11 16:00:00+00:00,27.8985
2024-04-11 17:00:00+00:00,28.759500000000003
2024-04-11 18:00:00+00:00,15.981
2024-04-11 19:00:00+00:00,13.534500000000001
2024-04-11 20:00:00+00:00,12.852
2024-04-11 21:00:00+00:00,9.7125
2024-04-11 22:00:00+00:00,3.045
2024-04-11 23:00:00+00:00,2.268
2024-04-12 00:00:00+00:00,2.8665000000000003
2024-04-12 01:00:00+00:00,2.184
2024-04-12 02:00:00+00:00,1.638
2024-04-12 03:00:00+00:00,1.7955
